candidate_id,candidate_hash,family,min_expected_R,min_projected_net_R,max_cost_to_risk,session_mode,skip_same_candle,source_mode,min_hold_candles,registered_status
P34_0199,f2e69e67e6d9fac9,balanced_activity,1.2,,0.2,NY_ONLY,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_0200,9eeaae4d13768aa1,cost_to_atr_gate,1.35,,0.3,NY_ONLY,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_0201,cc8a669c1d36c24b,projected_net_r_gate,1.5,0.7,0.3,NY_ONLY,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_0202,cfad7586f5f21d8a,low_r_filtered,1.8,0.7,0.3,NY_ONLY,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_0203,e156f691500bb173,session_aware,,0.7,0.3,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_0204,8316056e1e76f579,off_hours_stricter_r,1.0,0.9,0.3,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_0205,64a1fbd651d4c171,same_candle_hardened,1.1,0.9,0.45,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_0206,52999ca280033eef,cand0190_relative,1.2,0.9,0.45,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_0207,1fdba72515492a0e,high_pf_low_frequency,1.35,1.0,0.45,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_0208,c1802bcb92faf2d5,stress_hardened,1.5,1.0,0.45,OFF_HOURS_STRICT_R,False,ALL,,REGISTERED
P34_0209,5bd770b8bfc5c7c8,balanced_activity,1.8,1.0,0.45,OFF_HOURS_STRICT_R,True,ALL,,REGISTERED
P34_0210,6e4640ffbdf77bba,cost_to_atr_gate,,1.15,,ALL,False,ALL,,REGISTERED
P34_0211,a69be41cf694621f,projected_net_r_gate,1.0,1.15,,ALL,False,ALL,,REGISTERED
P34_0212,1dda4cd08279e260,low_r_filtered,1.1,1.15,,ALL,False,ALL,,REGISTERED
P34_0213,a0fb53e6b81fd61d,session_aware,1.2,1.3,,ALL,False,ALL,,REGISTERED
P34_0214,2a98d496d5052c91,off_hours_stricter_r,1.35,1.3,,ALL,False,ALL,,REGISTERED
P34_0215,65b25267c11d6eb3,same_candle_hardened,1.5,1.3,0.1,ALL,False,ALL,,REGISTERED
P34_0216,f3bf6a0c4536d330,cand0190_relative,1.8,,0.1,ALL,False,ALL,,REGISTERED
P34_0217,0ddd0c15cb3b1c5b,high_pf_low_frequency,,,0.1,NO_OFF_HOURS,False,ALL,,REGISTERED
P34_0218,a7d61960d30008e4,stress_hardened,1.0,,0.1,NO_OFF_HOURS,False,ALL,,REGISTERED
P34_0219,d28247c197238bf3,balanced_activity,1.1,0.7,0.1,NO_OFF_HOURS,False,ALL,,REGISTERED
P34_0220,46dbedd53183f79e,cost_to_atr_gate,1.2,0.7,0.15,NO_OFF_HOURS,True,ALL,,REGISTERED
P34_0221,aa0e21d1445bc4b9,projected_net_r_gate,1.35,0.7,0.15,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_0222,9efe15e79940ae89,low_r_filtered,1.5,0.9,0.15,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_0223,32d9531e578aaa0d,session_aware,1.8,0.9,0.15,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_0224,10f92b8fd79c5a6d,off_hours_stricter_r,,0.9,0.15,LONDON_NY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_0225,09921a3cc1ba41f8,same_candle_hardened,1.0,1.0,0.2,LONDON_NY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_0226,dcf67cbb614ac164,cand0190_relative,1.1,1.0,0.2,LONDON_NY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_0227,c804dee28ff6df4d,high_pf_low_frequency,1.2,1.0,0.2,LONDON_NY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_0228,90ff7e45edb78887,stress_hardened,1.35,1.15,0.2,LONDON_NY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_0229,3c325ae9e9edcd7f,balanced_activity,1.5,1.15,0.2,LONDON_NY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_0230,125607d56bd20300,cost_to_atr_gate,1.8,1.15,0.3,LONDON_NY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_0231,e311f1c30dddfd6f,projected_net_r_gate,,1.3,0.3,LONDON_ONLY,True,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_0232,78ff686adf836dcd,low_r_filtered,1.0,1.3,0.3,LONDON_ONLY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_0233,7d747434a6a29e4c,session_aware,1.1,1.3,0.3,LONDON_ONLY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_0234,021c1f093840fb1c,off_hours_stricter_r,1.2,,0.3,LONDON_ONLY,False,BB_ONLY,2.0,REGISTERED
P34_0235,a3693d38b2dffcf1,same_candle_hardened,1.35,,0.45,LONDON_ONLY,False,BB_ONLY,2.0,REGISTERED
P34_0236,863d8bcf1129a447,cand0190_relative,1.5,,0.45,LONDON_ONLY,False,BB_ONLY,2.0,REGISTERED
P34_0237,6c7ad9860104ea29,high_pf_low_frequency,1.8,0.7,0.45,LONDON_ONLY,False,BB_ONLY,2.0,REGISTERED
P34_0238,777877116d2278ce,stress_hardened,,0.7,0.45,NY_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_0239,db7cf7f807046af2,balanced_activity,1.0,0.7,0.45,NY_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_0240,76ccf699bfe11d6f,cost_to_atr_gate,1.1,0.9,,NY_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_0241,415f5d1661d043fd,projected_net_r_gate,1.2,0.9,,NY_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_0242,39056452585a38f0,low_r_filtered,1.35,0.9,,NY_ONLY,True,BB_ONLY,4.0,REGISTERED
P34_0243,cc031838cb9ba38f,session_aware,1.5,1.0,,NY_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_0244,c4c6ebef358e407e,off_hours_stricter_r,1.8,1.0,,NY_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_0245,dd54013957f2de47,same_candle_hardened,,1.0,0.1,OFF_HOURS_STRICT_R,False,BB_ONLY,4.0,REGISTERED
P34_0246,732f93276ea0ee60,cand0190_relative,1.0,1.15,0.1,OFF_HOURS_STRICT_R,False,BB_ONLY,4.0,REGISTERED
P34_0247,916698be5f14a16e,high_pf_low_frequency,1.1,1.15,0.1,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_0248,af69ecfcfad88655,stress_hardened,1.2,1.15,0.1,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_0249,044cfae56be39e59,balanced_activity,1.35,1.3,0.1,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_0250,548a2ca442068d1f,cost_to_atr_gate,1.5,1.3,0.15,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_0251,e0d7b9f06fc7be66,projected_net_r_gate,1.8,1.3,0.15,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_0252,3c94c3bc27d138b1,low_r_filtered,,,0.15,ALL,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_0253,61d3e16c722add76,session_aware,1.0,,0.15,ALL,True,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_0254,d81f6f2e623de222,off_hours_stricter_r,1.1,,0.15,ALL,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_0255,d9df34d1f2a9c970,same_candle_hardened,1.2,0.7,0.2,ALL,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_0256,4727bcf0f38f4006,cand0190_relative,1.35,0.7,0.2,ALL,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_0257,085103aa83c11d4c,high_pf_low_frequency,1.5,0.7,0.2,ALL,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_0258,a9ee3db3ced3fe21,stress_hardened,1.8,0.9,0.2,ALL,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_0259,c88aa5a5cf25946b,balanced_activity,,0.9,0.2,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_0260,803b172438873198,cost_to_atr_gate,1.0,0.9,0.3,NO_OFF_HOURS,False,ALL,6.0,REGISTERED
P34_0261,82a91ed4b310c852,projected_net_r_gate,1.1,1.0,0.3,NO_OFF_HOURS,False,ALL,6.0,REGISTERED
P34_0262,b42121a96356dd0e,low_r_filtered,1.2,1.0,0.3,NO_OFF_HOURS,False,ALL,6.0,REGISTERED
P34_0263,c8a1aa6be2238685,session_aware,1.35,1.0,0.3,NO_OFF_HOURS,False,ALL,6.0,REGISTERED
P34_0264,964524f0f7c25bac,off_hours_stricter_r,1.5,1.15,0.3,NO_OFF_HOURS,True,ALL,6.0,REGISTERED
P34_0265,5e730c3a3d4f1c53,same_candle_hardened,1.8,1.15,0.45,NO_OFF_HOURS,False,ALL,6.0,REGISTERED
P34_0266,b29e43ae582d9c87,cand0190_relative,,1.15,0.45,LONDON_NY,False,ALL,6.0,REGISTERED
P34_0267,13f90733492e0cd3,high_pf_low_frequency,1.0,1.3,0.45,LONDON_NY,False,ALL,6.0,REGISTERED
P34_0268,4f72e0411e60d28a,stress_hardened,1.1,1.3,0.45,LONDON_NY,False,ALL,6.0,REGISTERED
P34_0269,2923fe0d9f8b9097,balanced_activity,1.2,1.3,0.45,LONDON_NY,False,ALL,6.0,REGISTERED
P34_0270,4ac0f4e6ec51bfe0,cost_to_atr_gate,1.35,,,LONDON_NY,False,ALL,6.0,REGISTERED
P34_0271,83104a6675e6afeb,projected_net_r_gate,1.5,,,LONDON_NY,False,ALL,6.0,REGISTERED
P34_0272,1c88bd2c8cbc1175,low_r_filtered,1.8,,,LONDON_NY,False,ALL,,REGISTERED
P34_0273,aa9c83fc42b861d4,session_aware,,0.7,,LONDON_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_0274,19af4217fbfe477f,off_hours_stricter_r,1.0,0.7,,LONDON_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_0275,20a52d69217fa363,same_candle_hardened,1.1,0.7,0.1,LONDON_ONLY,True,NO_FUNDING_REVERSAL,,REGISTERED
P34_0276,3bebcc6402d126f0,cand0190_relative,1.2,0.9,0.1,LONDON_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_0277,b329733308fb000c,high_pf_low_frequency,1.35,0.9,0.1,LONDON_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_0278,1147a44244a7fa90,stress_hardened,1.5,0.9,0.1,LONDON_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_0279,e99b88fcf120eab1,balanced_activity,1.8,1.0,0.1,LONDON_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_0280,6a84ea5a9b20e8e6,cost_to_atr_gate,,1.0,0.15,NY_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_0281,6e8fda6cf578be24,projected_net_r_gate,1.0,1.0,0.15,NY_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_0282,5cdce11a935eec42,low_r_filtered,1.1,1.15,0.15,NY_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_0283,604ff6f88468389c,session_aware,1.2,1.15,0.15,NY_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_0284,ec86db1c8a9e3ccf,off_hours_stricter_r,1.35,1.15,0.15,NY_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_0285,6159b9ad497e0d39,same_candle_hardened,1.5,1.3,0.2,NY_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_0286,33ed26d55e4df847,cand0190_relative,1.8,1.3,0.2,NY_ONLY,True,BB_ONLY,,REGISTERED
P34_0287,b4ce97e1eb3e72b5,high_pf_low_frequency,,1.3,0.2,OFF_HOURS_STRICT_R,False,BB_ONLY,,REGISTERED
P34_0288,2ee968bc64b1c6b5,stress_hardened,1.0,,0.2,OFF_HOURS_STRICT_R,False,BB_ONLY,,REGISTERED
P34_0289,d4f8d8de904d196c,balanced_activity,1.1,,0.2,OFF_HOURS_STRICT_R,False,BB_ONLY,2.0,REGISTERED
P34_0290,4cbe590ff00ca749,cost_to_atr_gate,1.2,,0.3,OFF_HOURS_STRICT_R,False,BB_ONLY,2.0,REGISTERED
P34_0291,d8fc9581312ffb88,projected_net_r_gate,1.35,0.7,0.3,OFF_HOURS_STRICT_R,False,BB_ONLY,2.0,REGISTERED
P34_0292,1d38bc9df87017db,low_r_filtered,1.5,0.7,0.3,OFF_HOURS_STRICT_R,False,BB_ONLY,2.0,REGISTERED
P34_0293,0575d25a506e9d86,session_aware,1.8,0.7,0.3,OFF_HOURS_STRICT_R,False,BB_ONLY,2.0,REGISTERED
P34_0294,add40da14181f52d,off_hours_stricter_r,,0.9,0.3,ALL,False,BB_ONLY,2.0,REGISTERED
P34_0295,e140bb486b0519bb,same_candle_hardened,1.0,0.9,0.45,ALL,False,BB_ONLY,2.0,REGISTERED
P34_0296,685b40a4f149d609,cand0190_relative,1.1,0.9,0.45,ALL,False,BB_ONLY,2.0,REGISTERED
P34_0297,bb1c61bd13f1cb10,high_pf_low_frequency,1.2,1.0,0.45,ALL,True,BB_ONLY,2.0,REGISTERED
P34_0298,8d6c22d20a5b0569,stress_hardened,1.35,1.0,0.45,ALL,False,BB_ONLY,2.0,REGISTERED
P34_0299,6c6b07152d70d9e5,balanced_activity,1.5,1.0,0.45,ALL,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_0300,b2a495ab52acf326,cost_to_atr_gate,1.8,1.15,,ALL,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_0301,8091dd75f1edd016,projected_net_r_gate,,1.15,,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_0302,9949458473b72043,low_r_filtered,1.0,1.15,,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_0303,bbedda78c7e16470,session_aware,1.1,1.3,,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_0304,486dccd24e97748f,off_hours_stricter_r,1.2,1.3,,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_0305,2d37463a5b475fef,same_candle_hardened,1.35,1.3,0.1,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_0306,1c7a0761129f721f,cand0190_relative,1.5,,0.1,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_0307,42be0aae7ff07f83,high_pf_low_frequency,1.8,,0.1,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_0308,66458138480dfa7f,stress_hardened,,,0.1,LONDON_NY,True,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_0309,715faa2624d398ed,balanced_activity,1.0,0.7,0.1,LONDON_NY,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_0310,10e08509dbd7d831,cost_to_atr_gate,1.1,0.7,0.15,LONDON_NY,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_0311,907b7572226cde5c,projected_net_r_gate,1.2,0.7,0.15,LONDON_NY,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_0312,8aef88cdb627bc48,low_r_filtered,1.35,0.9,0.15,LONDON_NY,False,ALL,4.0,REGISTERED
P34_0313,783e611d9749cfc5,session_aware,1.5,0.9,0.15,LONDON_NY,False,ALL,4.0,REGISTERED
P34_0314,0de9118d910337c2,off_hours_stricter_r,1.8,0.9,0.15,LONDON_NY,False,ALL,4.0,REGISTERED
P34_0315,b1be291a56315ec7,same_candle_hardened,,1.0,0.2,LONDON_ONLY,False,ALL,4.0,REGISTERED
P34_0316,12aa6fead9e30e60,cand0190_relative,1.0,1.0,0.2,LONDON_ONLY,False,ALL,4.0,REGISTERED
P34_0317,37e091544f944164,high_pf_low_frequency,1.1,1.0,0.2,LONDON_ONLY,False,ALL,4.0,REGISTERED
P34_0318,1ad1201945cbfc2d,stress_hardened,1.2,1.15,0.2,LONDON_ONLY,False,ALL,4.0,REGISTERED
P34_0319,ffe001a41b33cc20,balanced_activity,1.35,1.15,0.2,LONDON_ONLY,True,ALL,4.0,REGISTERED
P34_0320,4a21bcdea8a17ce1,cost_to_atr_gate,1.5,1.15,0.3,LONDON_ONLY,False,ALL,4.0,REGISTERED
P34_0321,b14a1e394753fa5c,projected_net_r_gate,1.8,1.3,0.3,LONDON_ONLY,False,ALL,4.0,REGISTERED
P34_0322,5012fa3f60add6f1,low_r_filtered,,1.3,0.3,NY_ONLY,False,ALL,4.0,REGISTERED
P34_0323,c95d55986a9fc0a8,session_aware,1.0,1.3,0.3,NY_ONLY,False,ALL,6.0,REGISTERED
P34_0324,d37fa4f082ed0f46,off_hours_stricter_r,1.1,,0.3,NY_ONLY,False,ALL,6.0,REGISTERED
P34_0325,184d4389d2f82717,same_candle_hardened,1.2,,0.45,NY_ONLY,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_0326,9a64c0596e7fe60c,cand0190_relative,1.35,,0.45,NY_ONLY,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_0327,70397295a97b9f48,high_pf_low_frequency,1.5,0.7,0.45,NY_ONLY,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_0328,239599bf8bff737e,stress_hardened,1.8,0.7,0.45,NY_ONLY,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_0329,dd7086e4757e54fe,balanced_activity,,0.7,0.45,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_0330,3d13ab6c076b41e7,cost_to_atr_gate,1.0,0.9,,OFF_HOURS_STRICT_R,True,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_0331,ef22822cd6582ef5,projected_net_r_gate,1.1,0.9,,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_0332,d46969b3eb850851,low_r_filtered,1.2,0.9,,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_0333,a5f0dcd9410f4a3c,session_aware,1.35,1.0,,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_0334,c4edeb03850efdee,off_hours_stricter_r,1.5,1.0,,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_0335,15f5fda72fe84047,same_candle_hardened,1.8,1.0,0.1,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_0336,e002696cdfe4e321,cand0190_relative,,1.15,0.1,ALL,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_0337,b26ed4a7ba4ad137,high_pf_low_frequency,1.0,1.15,0.1,ALL,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_0338,c0e623bea93ea53f,stress_hardened,1.1,1.15,0.1,ALL,False,BB_ONLY,6.0,REGISTERED
P34_0339,b1bd460ab08561cf,balanced_activity,1.2,1.3,0.1,ALL,False,BB_ONLY,6.0,REGISTERED
P34_0340,694c88f36c2a995f,cost_to_atr_gate,1.35,1.3,0.15,ALL,False,BB_ONLY,,REGISTERED
P34_0341,79a6af106a4bfba3,projected_net_r_gate,1.5,1.3,0.15,ALL,True,BB_ONLY,,REGISTERED
P34_0342,613fb1288e26cef4,low_r_filtered,1.8,,0.15,ALL,False,BB_ONLY,,REGISTERED
P34_0343,f65a2fde1dc47456,session_aware,,,0.15,NO_OFF_HOURS,False,BB_ONLY,,REGISTERED
P34_0344,76082ae1cad85fd6,off_hours_stricter_r,1.0,,0.15,NO_OFF_HOURS,False,BB_ONLY,,REGISTERED
P34_0345,9ce68c9ff92a5b60,same_candle_hardened,1.1,0.7,0.2,NO_OFF_HOURS,False,BB_ONLY,,REGISTERED
P34_0346,63acb2942884a08a,cand0190_relative,1.2,0.7,0.2,NO_OFF_HOURS,False,BB_ONLY,,REGISTERED
P34_0347,14aa51afb6fa738c,high_pf_low_frequency,1.35,0.7,0.2,NO_OFF_HOURS,False,BB_ONLY,,REGISTERED
P34_0348,438f131f25a07bf7,stress_hardened,1.5,0.9,0.2,NO_OFF_HOURS,False,BB_ONLY,,REGISTERED
P34_0349,7755375095222215,balanced_activity,1.8,0.9,0.2,NO_OFF_HOURS,False,BB_ONLY,,REGISTERED
P34_0350,0b580e125cc3733c,cost_to_atr_gate,,0.9,0.3,LONDON_NY,False,BB_ONLY,,REGISTERED
P34_0351,160bd72bc332c36f,projected_net_r_gate,1.0,1.0,0.3,LONDON_NY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_0352,5033e197e742eeff,low_r_filtered,1.1,1.0,0.3,LONDON_NY,True,LOW_ACTIVITY_ONLY,,REGISTERED
P34_0353,c7c8351596015722,session_aware,1.2,1.0,0.3,LONDON_NY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_0354,e1f6f2b974b6c9f1,off_hours_stricter_r,1.35,1.15,0.3,LONDON_NY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_0355,217cb27206c14c6b,same_candle_hardened,1.5,1.15,0.45,LONDON_NY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_0356,f5937086098dc011,cand0190_relative,1.8,1.15,0.45,LONDON_NY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_0357,0d360fa0350c05d0,high_pf_low_frequency,,1.3,0.45,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_0358,469669b7a5dc377b,stress_hardened,1.0,1.3,0.45,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_0359,01829da97cb7d92a,balanced_activity,1.1,1.3,0.45,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_0360,9ca35ed4835a636a,cost_to_atr_gate,1.2,,,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_0361,bd4d52d88ef00e8b,projected_net_r_gate,1.35,,,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_0362,1113617cf0d4d512,low_r_filtered,1.5,,,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_0363,c436f971b5c5b226,session_aware,1.8,0.7,,LONDON_ONLY,True,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_0364,e67baafaf14c8f98,off_hours_stricter_r,,0.7,,NY_ONLY,False,ALL,2.0,REGISTERED
P34_0365,ff2cabd609956fd8,same_candle_hardened,1.0,0.7,0.1,NY_ONLY,False,ALL,2.0,REGISTERED
P34_0366,c1b5c90c58c44e49,cand0190_relative,1.1,0.9,0.1,NY_ONLY,False,ALL,2.0,REGISTERED
P34_0367,ca797dd1d622a8a6,high_pf_low_frequency,1.2,0.9,0.1,NY_ONLY,False,ALL,2.0,REGISTERED
P34_0368,08d28969ead96631,stress_hardened,1.35,0.9,0.1,NY_ONLY,False,ALL,2.0,REGISTERED
P34_0369,027e6e30628655fc,balanced_activity,1.5,1.0,0.1,NY_ONLY,False,ALL,2.0,REGISTERED
P34_0370,29e67a8736518b9f,cost_to_atr_gate,1.8,1.0,0.15,NY_ONLY,False,ALL,2.0,REGISTERED
P34_0371,c74946ba56aceebf,projected_net_r_gate,,1.0,0.15,OFF_HOURS_STRICT_R,False,ALL,2.0,REGISTERED
P34_0372,3881e575de42e434,low_r_filtered,1.0,1.15,0.15,OFF_HOURS_STRICT_R,False,ALL,2.0,REGISTERED
P34_0373,339200f77d12ce34,session_aware,1.1,1.15,0.15,OFF_HOURS_STRICT_R,False,ALL,2.0,REGISTERED
P34_0374,c5591926857ffc6e,off_hours_stricter_r,1.2,1.15,0.15,OFF_HOURS_STRICT_R,True,ALL,4.0,REGISTERED
P34_0375,c42a79fd23eaa289,same_candle_hardened,1.35,1.3,0.2,OFF_HOURS_STRICT_R,False,ALL,4.0,REGISTERED
P34_0376,2d7bc80d3d2efaf5,cand0190_relative,1.5,1.3,0.2,OFF_HOURS_STRICT_R,False,ALL,4.0,REGISTERED
P34_0377,d98feece77d19962,high_pf_low_frequency,1.8,1.3,0.2,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_0378,86110306ea2e9bee,stress_hardened,,,0.2,ALL,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_0379,bd3fdff59029339e,balanced_activity,1.0,,0.2,ALL,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_0380,e2bc03f15ed840ae,cost_to_atr_gate,1.1,,0.3,ALL,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_0381,7dca2de1c74d257e,projected_net_r_gate,1.2,0.7,0.3,ALL,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_0382,b12a4db7e35a401f,low_r_filtered,1.35,0.7,0.3,ALL,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_0383,8a84d5a55ff0cd9f,session_aware,1.5,0.7,0.3,ALL,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_0384,8eee8749d2618648,off_hours_stricter_r,1.8,0.9,0.3,ALL,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_0385,b0871423494e0d11,same_candle_hardened,,0.9,0.45,NO_OFF_HOURS,True,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_0386,4b8ed6bd93504759,cand0190_relative,1.0,0.9,0.45,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_0387,60d2dbf7da60636b,high_pf_low_frequency,1.1,1.0,0.45,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_0388,6bda96ecc8b6fa62,stress_hardened,1.2,1.0,0.45,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_0389,ae025749d0f35d50,balanced_activity,1.35,1.0,0.45,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_0390,35c1a83564475209,cost_to_atr_gate,1.5,1.15,,NO_OFF_HOURS,False,BB_ONLY,4.0,REGISTERED
P34_0391,74121adaecde30c3,projected_net_r_gate,1.8,1.15,,NO_OFF_HOURS,False,BB_ONLY,6.0,REGISTERED
P34_0392,c769e6fabcb906b3,low_r_filtered,,1.15,,LONDON_NY,False,BB_ONLY,6.0,REGISTERED
P34_0393,f01c6a71849b1f10,session_aware,1.0,1.3,,LONDON_NY,False,BB_ONLY,6.0,REGISTERED
P34_0394,dc3981c12700fc06,off_hours_stricter_r,1.1,1.3,,LONDON_NY,False,BB_ONLY,6.0,REGISTERED
P34_0395,6bca65c5f04c60a9,same_candle_hardened,1.2,1.3,0.1,LONDON_NY,False,BB_ONLY,6.0,REGISTERED
P34_0396,e54dac7dc739a1df,cand0190_relative,1.35,,0.1,LONDON_NY,True,BB_ONLY,6.0,REGISTERED
