candidate_id,passed_cheap_scan,pnl,pf,dd,status
C25_0411,NO,5325.5,1.298,0.062,REJECTED_UNDER_PF
C25_0412,NO,5446.0,1.316,0.064,REJECTED_UNDER_PF
C25_0413,NO,5566.5,1.334,0.066,REJECTED_UNDER_PF
C25_0414,NO,5687.0,1.352,0.068,REJECTED_UNDER_PF
C25_0415,YES,5807.5,1.37,0.07,PASS
C25_0416,NO,5928.0,1.388,0.072,REJECTED_UNDER_PF
C25_0417,NO,6048.5,1.406,0.074,REJECTED_UNDER_PF
C25_0418,NO,6169.0,1.424,0.076,REJECTED_UNDER_PF
C25_0419,NO,6289.5,1.442,0.078,REJECTED_UNDER_PF
C25_0420,YES,6410.0,1.46,0.08,PASS
C25_0421,NO,6530.5,1.478,0.082,REJECTED_UNDER_PF
C25_0422,NO,6651.0,1.496,0.084,REJECTED_UNDER_PF
C25_0423,NO,6771.5,1.514,0.086,REJECTED_UNDER_PF
C25_0424,NO,6892.0,1.532,0.088,REJECTED_UNDER_PF
C25_0425,YES,7012.5,1.55,0.09,PASS
C25_0426,NO,7133.0,1.568,0.092,REJECTED_UNDER_PF
C25_0427,NO,7253.5,1.586,0.094,REJECTED_UNDER_PF
C25_0428,NO,7374.0,1.604,0.096,REJECTED_UNDER_PF
C25_0429,NO,7494.5,1.622,0.098,REJECTED_UNDER_PF
C25_0430,YES,7615.0,1.64,0.1,PASS
C25_0431,NO,7735.5,1.658,0.102,REJECTED_UNDER_PF
C25_0432,NO,7856.0,1.676,0.104,REJECTED_UNDER_PF
C25_0433,NO,7976.5,1.694,0.106,REJECTED_UNDER_PF
C25_0434,NO,8097.0,1.712,0.108,REJECTED_UNDER_PF
C25_0435,YES,8217.5,1.73,0.11,PASS
C25_0436,NO,8338.0,1.748,0.112,REJECTED_UNDER_PF
C25_0437,NO,8458.5,1.766,0.114,REJECTED_UNDER_PF
C25_0438,NO,8579.0,1.784,0.116,REJECTED_UNDER_PF
C25_0439,NO,8699.5,1.802,0.118,REJECTED_UNDER_PF
C25_0440,YES,8820.0,1.82,0.12,PASS
C25_0441,NO,8940.5,1.838,0.122,REJECTED_UNDER_PF
C25_0442,NO,9061.0,1.856,0.124,REJECTED_UNDER_PF
C25_0443,NO,9181.5,1.874,0.126,REJECTED_UNDER_PF
C25_0444,NO,9302.0,1.892,0.128,REJECTED_UNDER_PF
C25_0445,YES,9422.5,1.91,0.13,PASS
C25_0446,NO,9543.0,1.928,0.132,REJECTED_UNDER_PF
C25_0447,NO,9663.5,1.946,0.134,REJECTED_UNDER_PF
C25_0448,NO,9784.0,1.964,0.136,REJECTED_UNDER_PF
C25_0449,NO,9904.5,1.982,0.138,REJECTED_UNDER_PF
C25_0450,YES,10025.0,2.0,0.14,PASS
C25_0451,NO,10145.5,2.018,0.142,REJECTED_UNDER_PF
C25_0452,NO,10266.0,2.036,0.144,REJECTED_UNDER_PF
C25_0453,NO,10386.5,2.054,0.146,REJECTED_UNDER_PF
C25_0454,NO,10507.0,2.072,0.148,REJECTED_UNDER_PF
C25_0455,YES,10627.5,2.09,0.15,PASS
C25_0456,NO,10748.0,2.108,0.152,REJECTED_UNDER_PF
C25_0457,NO,10868.5,2.126,0.154,REJECTED_UNDER_PF
C25_0458,NO,10989.0,2.144,0.156,REJECTED_UNDER_PF
C25_0459,NO,11109.5,2.162,0.158,REJECTED_UNDER_PF
C25_0460,YES,11230.0,2.18,0.16,PASS
C25_0461,NO,11350.5,2.198,0.162,REJECTED_UNDER_PF
C25_0462,NO,11471.0,2.216,0.164,REJECTED_UNDER_PF
C25_0463,NO,11591.5,2.234,0.166,REJECTED_UNDER_PF
C25_0464,NO,11712.0,2.252,0.168,REJECTED_UNDER_PF
C25_0465,YES,11832.5,2.27,0.17,PASS
C25_0466,NO,11953.0,2.288,0.172,REJECTED_UNDER_PF
C25_0467,NO,12073.5,2.306,0.174,REJECTED_UNDER_PF
C25_0468,NO,12194.0,2.324,0.176,REJECTED_UNDER_PF
C25_0469,NO,12314.5,2.342,0.178,REJECTED_UNDER_PF
C25_0470,YES,12435.0,2.36,0.18,PASS
C25_0471,NO,12555.5,2.378,0.182,REJECTED_UNDER_PF
C25_0472,NO,12676.0,2.396,0.184,REJECTED_UNDER_PF
C25_0473,NO,12796.5,2.414,0.186,REJECTED_UNDER_PF
C25_0474,NO,12917.0,2.432,0.188,REJECTED_UNDER_PF
C25_0475,YES,13037.5,2.45,0.19,PASS
C25_0476,NO,13158.0,2.468,0.192,REJECTED_UNDER_PF
C25_0477,NO,13278.5,2.486,0.194,REJECTED_UNDER_PF
C25_0478,NO,13399.0,2.504,0.196,REJECTED_UNDER_PF
C25_0479,NO,13519.5,2.522,0.198,REJECTED_UNDER_PF
C25_0480,YES,13640.0,2.54,0.2,PASS
C25_0481,NO,13760.5,2.558,0.202,REJECTED_UNDER_PF
C25_0482,NO,13881.0,2.576,0.204,REJECTED_UNDER_PF
C25_0483,NO,14001.5,2.594,0.206,REJECTED_UNDER_PF
C25_0484,NO,14122.0,2.612,0.208,REJECTED_UNDER_PF
C25_0485,YES,14242.5,2.63,0.21,PASS
C25_0486,NO,14363.0,2.648,0.212,REJECTED_UNDER_PF
C25_0487,NO,14483.5,2.666,0.214,REJECTED_UNDER_PF
C25_0488,NO,14604.0,2.684,0.216,REJECTED_UNDER_PF
C25_0489,NO,14724.5,2.702,0.218,REJECTED_UNDER_PF
C25_0490,YES,14845.0,2.72,0.22,PASS
C25_0491,NO,14965.5,2.738,0.222,REJECTED_UNDER_PF
C25_0492,NO,15086.0,2.756,0.224,REJECTED_UNDER_PF
C25_0493,NO,15206.5,2.774,0.226,REJECTED_UNDER_PF
C25_0494,NO,15327.0,2.792,0.228,REJECTED_UNDER_PF
C25_0495,YES,15447.5,2.81,0.23,PASS
C25_0496,NO,15568.0,2.828,0.232,REJECTED_UNDER_PF
C25_0497,NO,15688.5,2.846,0.234,REJECTED_UNDER_PF
C25_0498,NO,15809.0,2.864,0.236,REJECTED_UNDER_PF
C25_0499,NO,15929.5,2.882,0.238,REJECTED_UNDER_PF
C25_0500,YES,4000.0,1.1,0.04,PASS
C25_0501,NO,4120.5,1.118,0.042,REJECTED_UNDER_PF
C25_0502,NO,4241.0,1.136,0.044,REJECTED_UNDER_PF
C25_0503,NO,4361.5,1.154,0.046,REJECTED_UNDER_PF
C25_0504,NO,4482.0,1.172,0.048,REJECTED_UNDER_PF
C25_0505,YES,4602.5,1.19,0.05,PASS
C25_0506,NO,4723.0,1.208,0.052,REJECTED_UNDER_PF
C25_0507,NO,4843.5,1.226,0.054,REJECTED_UNDER_PF
C25_0508,NO,4964.0,1.244,0.056,REJECTED_UNDER_PF
C25_0509,NO,5084.5,1.262,0.058,REJECTED_UNDER_PF
C25_0510,YES,5205.0,1.28,0.06,PASS
C25_0511,NO,5325.5,1.298,0.062,REJECTED_UNDER_PF
C25_0512,NO,5446.0,1.316,0.064,REJECTED_UNDER_PF
C25_0513,NO,5566.5,1.334,0.066,REJECTED_UNDER_PF
C25_0514,NO,5687.0,1.352,0.068,REJECTED_UNDER_PF
C25_0515,YES,5807.5,1.37,0.07,PASS
C25_0516,NO,5928.0,1.388,0.072,REJECTED_UNDER_PF
C25_0517,NO,6048.5,1.406,0.074,REJECTED_UNDER_PF
C25_0518,NO,6169.0,1.424,0.076,REJECTED_UNDER_PF
C25_0519,NO,6289.5,1.442,0.078,REJECTED_UNDER_PF
C25_0520,YES,6410.0,1.46,0.08,PASS
C25_0521,NO,6530.5,1.478,0.082,REJECTED_UNDER_PF
C25_0522,NO,6651.0,1.496,0.084,REJECTED_UNDER_PF
C25_0523,NO,6771.5,1.514,0.086,REJECTED_UNDER_PF
C25_0524,NO,6892.0,1.532,0.088,REJECTED_UNDER_PF
C25_0525,YES,7012.5,1.55,0.09,PASS
C25_0526,NO,7133.0,1.568,0.092,REJECTED_UNDER_PF
C25_0527,NO,7253.5,1.586,0.094,REJECTED_UNDER_PF
C25_0528,NO,7374.0,1.604,0.096,REJECTED_UNDER_PF
C25_0529,NO,7494.5,1.622,0.098,REJECTED_UNDER_PF
C25_0530,YES,7615.0,1.64,0.1,PASS
C25_0531,NO,7735.5,1.658,0.102,REJECTED_UNDER_PF
C25_0532,NO,7856.0,1.676,0.104,REJECTED_UNDER_PF
C25_0533,NO,7976.5,1.694,0.106,REJECTED_UNDER_PF
C25_0534,NO,8097.0,1.712,0.108,REJECTED_UNDER_PF
C25_0535,YES,8217.5,1.73,0.11,PASS
C25_0536,NO,8338.0,1.748,0.112,REJECTED_UNDER_PF
C25_0537,NO,8458.5,1.766,0.114,REJECTED_UNDER_PF
C25_0538,NO,8579.0,1.784,0.116,REJECTED_UNDER_PF
C25_0539,NO,8699.5,1.802,0.118,REJECTED_UNDER_PF
C25_0540,YES,8820.0,1.82,0.12,PASS
C25_0541,NO,8940.5,1.838,0.122,REJECTED_UNDER_PF
C25_0542,NO,9061.0,1.856,0.124,REJECTED_UNDER_PF
C25_0543,NO,9181.5,1.874,0.126,REJECTED_UNDER_PF
C25_0544,NO,9302.0,1.892,0.128,REJECTED_UNDER_PF
C25_0545,YES,9422.5,1.91,0.13,PASS
C25_0546,NO,9543.0,1.928,0.132,REJECTED_UNDER_PF
C25_0547,NO,9663.5,1.946,0.134,REJECTED_UNDER_PF
C25_0548,NO,9784.0,1.964,0.136,REJECTED_UNDER_PF
C25_0549,NO,9904.5,1.982,0.138,REJECTED_UNDER_PF
C25_0550,YES,10025.0,2.0,0.14,PASS
C25_0551,NO,10145.5,2.018,0.142,REJECTED_UNDER_PF
C25_0552,NO,10266.0,2.036,0.144,REJECTED_UNDER_PF
C25_0553,NO,10386.5,2.054,0.146,REJECTED_UNDER_PF
C25_0554,NO,10507.0,2.072,0.148,REJECTED_UNDER_PF
C25_0555,YES,10627.5,2.09,0.15,PASS
C25_0556,NO,10748.0,2.108,0.152,REJECTED_UNDER_PF
C25_0557,NO,10868.5,2.126,0.154,REJECTED_UNDER_PF
C25_0558,NO,10989.0,2.144,0.156,REJECTED_UNDER_PF
C25_0559,NO,11109.5,2.162,0.158,REJECTED_UNDER_PF
C25_0560,YES,11230.0,2.18,0.16,PASS
C25_0561,NO,11350.5,2.198,0.162,REJECTED_UNDER_PF
C25_0562,NO,11471.0,2.216,0.164,REJECTED_UNDER_PF
C25_0563,NO,11591.5,2.234,0.166,REJECTED_UNDER_PF
C25_0564,NO,11712.0,2.252,0.168,REJECTED_UNDER_PF
C25_0565,YES,11832.5,2.27,0.17,PASS
C25_0566,NO,11953.0,2.288,0.172,REJECTED_UNDER_PF
C25_0567,NO,12073.5,2.306,0.174,REJECTED_UNDER_PF
C25_0568,NO,12194.0,2.324,0.176,REJECTED_UNDER_PF
C25_0569,NO,12314.5,2.342,0.178,REJECTED_UNDER_PF
C25_0570,YES,12435.0,2.36,0.18,PASS
C25_0571,NO,12555.5,2.378,0.182,REJECTED_UNDER_PF
C25_0572,NO,12676.0,2.396,0.184,REJECTED_UNDER_PF
C25_0573,NO,12796.5,2.414,0.186,REJECTED_UNDER_PF
C25_0574,NO,12917.0,2.432,0.188,REJECTED_UNDER_PF
C25_0575,YES,13037.5,2.45,0.19,PASS
C25_0576,NO,13158.0,2.468,0.192,REJECTED_UNDER_PF
C25_0577,NO,13278.5,2.486,0.194,REJECTED_UNDER_PF
C25_0578,NO,13399.0,2.504,0.196,REJECTED_UNDER_PF
C25_0579,NO,13519.5,2.522,0.198,REJECTED_UNDER_PF
C25_0580,YES,13640.0,2.54,0.2,PASS
C25_0581,NO,13760.5,2.558,0.202,REJECTED_UNDER_PF
C25_0582,NO,13881.0,2.576,0.204,REJECTED_UNDER_PF
C25_0583,NO,14001.5,2.594,0.206,REJECTED_UNDER_PF
C25_0584,NO,14122.0,2.612,0.208,REJECTED_UNDER_PF
C25_0585,YES,14242.5,2.63,0.21,PASS
C25_0586,NO,14363.0,2.648,0.212,REJECTED_UNDER_PF
C25_0587,NO,14483.5,2.666,0.214,REJECTED_UNDER_PF
C25_0588,NO,14604.0,2.684,0.216,REJECTED_UNDER_PF
C25_0589,NO,14724.5,2.702,0.218,REJECTED_UNDER_PF
C25_0590,YES,14845.0,2.72,0.22,PASS
C25_0591,NO,14965.5,2.738,0.222,REJECTED_UNDER_PF
C25_0592,NO,15086.0,2.756,0.224,REJECTED_UNDER_PF
C25_0593,NO,15206.5,2.774,0.226,REJECTED_UNDER_PF
C25_0594,NO,15327.0,2.792,0.228,REJECTED_UNDER_PF
C25_0595,YES,15447.5,2.81,0.23,PASS
C25_0596,NO,15568.0,2.828,0.232,REJECTED_UNDER_PF
C25_0597,NO,15688.5,2.846,0.234,REJECTED_UNDER_PF
C25_0598,NO,15809.0,2.864,0.236,REJECTED_UNDER_PF
C25_0599,NO,15929.5,2.882,0.238,REJECTED_UNDER_PF
C25_0600,YES,4000.0,1.1,0.04,PASS
C25_0601,NO,4120.5,1.118,0.042,REJECTED_UNDER_PF
C25_0602,NO,4241.0,1.136,0.044,REJECTED_UNDER_PF
C25_0603,NO,4361.5,1.154,0.046,REJECTED_UNDER_PF
C25_0604,NO,4482.0,1.172,0.048,REJECTED_UNDER_PF
C25_0605,YES,4602.5,1.19,0.05,PASS
C25_0606,NO,4723.0,1.208,0.052,REJECTED_UNDER_PF
C25_0607,NO,4843.5,1.226,0.054,REJECTED_UNDER_PF
C25_0608,NO,4964.0,1.244,0.056,REJECTED_UNDER_PF
C25_0609,NO,5084.5,1.262,0.058,REJECTED_UNDER_PF
C25_0610,YES,5205.0,1.28,0.06,PASS
C25_0611,NO,5325.5,1.298,0.062,REJECTED_UNDER_PF
C25_0612,NO,5446.0,1.316,0.064,REJECTED_UNDER_PF
C25_0613,NO,5566.5,1.334,0.066,REJECTED_UNDER_PF
C25_0614,NO,5687.0,1.352,0.068,REJECTED_UNDER_PF
C25_0615,YES,5807.5,1.37,0.07,PASS
C25_0616,NO,5928.0,1.388,0.072,REJECTED_UNDER_PF
C25_0617,NO,6048.5,1.406,0.074,REJECTED_UNDER_PF
C25_0618,NO,6169.0,1.424,0.076,REJECTED_UNDER_PF
C25_0619,NO,6289.5,1.442,0.078,REJECTED_UNDER_PF
C25_0620,YES,6410.0,1.46,0.08,PASS
C25_0621,NO,6530.5,1.478,0.082,REJECTED_UNDER_PF
C25_0622,NO,6651.0,1.496,0.084,REJECTED_UNDER_PF
C25_0623,NO,6771.5,1.514,0.086,REJECTED_UNDER_PF
C25_0624,NO,6892.0,1.532,0.088,REJECTED_UNDER_PF
C25_0625,YES,7012.5,1.55,0.09,PASS
C25_0626,NO,7133.0,1.568,0.092,REJECTED_UNDER_PF
C25_0627,NO,7253.5,1.586,0.094,REJECTED_UNDER_PF
C25_0628,NO,7374.0,1.604,0.096,REJECTED_UNDER_PF
C25_0629,NO,7494.5,1.622,0.098,REJECTED_UNDER_PF
C25_0630,YES,7615.0,1.64,0.1,PASS
C25_0631,NO,7735.5,1.658,0.102,REJECTED_UNDER_PF
C25_0632,NO,7856.0,1.676,0.104,REJECTED_UNDER_PF
C25_0633,NO,7976.5,1.694,0.106,REJECTED_UNDER_PF
C25_0634,NO,8097.0,1.712,0.108,REJECTED_UNDER_PF
C25_0635,YES,8217.5,1.73,0.11,PASS
C25_0636,NO,8338.0,1.748,0.112,REJECTED_UNDER_PF
C25_0637,NO,8458.5,1.766,0.114,REJECTED_UNDER_PF
C25_0638,NO,8579.0,1.784,0.116,REJECTED_UNDER_PF
C25_0639,NO,8699.5,1.802,0.118,REJECTED_UNDER_PF
C25_0640,YES,8820.0,1.82,0.12,PASS
C25_0641,NO,8940.5,1.838,0.122,REJECTED_UNDER_PF
C25_0642,NO,9061.0,1.856,0.124,REJECTED_UNDER_PF
C25_0643,NO,9181.5,1.874,0.126,REJECTED_UNDER_PF
C25_0644,NO,9302.0,1.892,0.128,REJECTED_UNDER_PF
C25_0645,YES,9422.5,1.91,0.13,PASS
C25_0646,NO,9543.0,1.928,0.132,REJECTED_UNDER_PF
C25_0647,NO,9663.5,1.946,0.134,REJECTED_UNDER_PF
C25_0648,NO,9784.0,1.964,0.136,REJECTED_UNDER_PF
C25_0649,NO,9904.5,1.982,0.138,REJECTED_UNDER_PF
C25_0650,YES,10025.0,2.0,0.14,PASS
C25_0651,NO,10145.5,2.018,0.142,REJECTED_UNDER_PF
C25_0652,NO,10266.0,2.036,0.144,REJECTED_UNDER_PF
C25_0653,NO,10386.5,2.054,0.146,REJECTED_UNDER_PF
C25_0654,NO,10507.0,2.072,0.148,REJECTED_UNDER_PF
C25_0655,YES,10627.5,2.09,0.15,PASS
C25_0656,NO,10748.0,2.108,0.152,REJECTED_UNDER_PF
C25_0657,NO,10868.5,2.126,0.154,REJECTED_UNDER_PF
C25_0658,NO,10989.0,2.144,0.156,REJECTED_UNDER_PF
C25_0659,NO,11109.5,2.162,0.158,REJECTED_UNDER_PF
C25_0660,YES,11230.0,2.18,0.16,PASS
C25_0661,NO,11350.5,2.198,0.162,REJECTED_UNDER_PF
C25_0662,NO,11471.0,2.216,0.164,REJECTED_UNDER_PF
C25_0663,NO,11591.5,2.234,0.166,REJECTED_UNDER_PF
C25_0664,NO,11712.0,2.252,0.168,REJECTED_UNDER_PF
C25_0665,YES,11832.5,2.27,0.17,PASS
C25_0666,NO,11953.0,2.288,0.172,REJECTED_UNDER_PF
C25_0667,NO,12073.5,2.306,0.174,REJECTED_UNDER_PF
C25_0668,NO,12194.0,2.324,0.176,REJECTED_UNDER_PF
C25_0669,NO,12314.5,2.342,0.178,REJECTED_UNDER_PF
C25_0670,YES,12435.0,2.36,0.18,PASS
C25_0671,NO,12555.5,2.378,0.182,REJECTED_UNDER_PF
C25_0672,NO,12676.0,2.396,0.184,REJECTED_UNDER_PF
C25_0673,NO,12796.5,2.414,0.186,REJECTED_UNDER_PF
C25_0674,NO,12917.0,2.432,0.188,REJECTED_UNDER_PF
C25_0675,YES,13037.5,2.45,0.19,PASS
C25_0676,NO,13158.0,2.468,0.192,REJECTED_UNDER_PF
C25_0677,NO,13278.5,2.486,0.194,REJECTED_UNDER_PF
C25_0678,NO,13399.0,2.504,0.196,REJECTED_UNDER_PF
C25_0679,NO,13519.5,2.522,0.198,REJECTED_UNDER_PF
C25_0680,YES,13640.0,2.54,0.2,PASS
C25_0681,NO,13760.5,2.558,0.202,REJECTED_UNDER_PF
C25_0682,NO,13881.0,2.576,0.204,REJECTED_UNDER_PF
C25_0683,NO,14001.5,2.594,0.206,REJECTED_UNDER_PF
C25_0684,NO,14122.0,2.612,0.208,REJECTED_UNDER_PF
C25_0685,YES,14242.5,2.63,0.21,PASS
C25_0686,NO,14363.0,2.648,0.212,REJECTED_UNDER_PF
C25_0687,NO,14483.5,2.666,0.214,REJECTED_UNDER_PF
C25_0688,NO,14604.0,2.684,0.216,REJECTED_UNDER_PF
C25_0689,NO,14724.5,2.702,0.218,REJECTED_UNDER_PF
C25_0690,YES,14845.0,2.72,0.22,PASS
C25_0691,NO,14965.5,2.738,0.222,REJECTED_UNDER_PF
C25_0692,NO,15086.0,2.756,0.224,REJECTED_UNDER_PF
C25_0693,NO,15206.5,2.774,0.226,REJECTED_UNDER_PF
C25_0694,NO,15327.0,2.792,0.228,REJECTED_UNDER_PF
C25_0695,YES,15447.5,2.81,0.23,PASS
C25_0696,NO,15568.0,2.828,0.232,REJECTED_UNDER_PF
C25_0697,NO,15688.5,2.846,0.234,REJECTED_UNDER_PF
C25_0698,NO,15809.0,2.864,0.236,REJECTED_UNDER_PF
C25_0699,NO,15929.5,2.882,0.238,REJECTED_UNDER_PF
C25_0700,YES,4000.0,1.1,0.04,PASS
C25_0701,NO,4120.5,1.118,0.042,REJECTED_UNDER_PF
C25_0702,NO,4241.0,1.136,0.044,REJECTED_UNDER_PF
C25_0703,NO,4361.5,1.154,0.046,REJECTED_UNDER_PF
C25_0704,NO,4482.0,1.172,0.048,REJECTED_UNDER_PF
C25_0705,YES,4602.5,1.19,0.05,PASS
C25_0706,NO,4723.0,1.208,0.052,REJECTED_UNDER_PF
C25_0707,NO,4843.5,1.226,0.054,REJECTED_UNDER_PF
C25_0708,NO,4964.0,1.244,0.056,REJECTED_UNDER_PF
C25_0709,NO,5084.5,1.262,0.058,REJECTED_UNDER_PF
C25_0710,YES,5205.0,1.28,0.06,PASS
C25_0711,NO,5325.5,1.298,0.062,REJECTED_UNDER_PF
C25_0712,NO,5446.0,1.316,0.064,REJECTED_UNDER_PF
C25_0713,NO,5566.5,1.334,0.066,REJECTED_UNDER_PF
C25_0714,NO,5687.0,1.352,0.068,REJECTED_UNDER_PF
C25_0715,YES,5807.5,1.37,0.07,PASS
C25_0716,NO,5928.0,1.388,0.072,REJECTED_UNDER_PF
C25_0717,NO,6048.5,1.406,0.074,REJECTED_UNDER_PF
C25_0718,NO,6169.0,1.424,0.076,REJECTED_UNDER_PF
C25_0719,NO,6289.5,1.442,0.078,REJECTED_UNDER_PF
C25_0720,YES,6410.0,1.46,0.08,PASS
C25_0721,NO,6530.5,1.478,0.082,REJECTED_UNDER_PF
C25_0722,NO,6651.0,1.496,0.084,REJECTED_UNDER_PF
C25_0723,NO,6771.5,1.514,0.086,REJECTED_UNDER_PF
C25_0724,NO,6892.0,1.532,0.088,REJECTED_UNDER_PF
C25_0725,YES,7012.5,1.55,0.09,PASS
C25_0726,NO,7133.0,1.568,0.092,REJECTED_UNDER_PF
C25_0727,NO,7253.5,1.586,0.094,REJECTED_UNDER_PF
C25_0728,NO,7374.0,1.604,0.096,REJECTED_UNDER_PF
C25_0729,NO,7494.5,1.622,0.098,REJECTED_UNDER_PF
C25_0730,YES,7615.0,1.64,0.1,PASS
C25_0731,NO,7735.5,1.658,0.102,REJECTED_UNDER_PF
C25_0732,NO,7856.0,1.676,0.104,REJECTED_UNDER_PF
C25_0733,NO,7976.5,1.694,0.106,REJECTED_UNDER_PF
C25_0734,NO,8097.0,1.712,0.108,REJECTED_UNDER_PF
C25_0735,YES,8217.5,1.73,0.11,PASS
C25_0736,NO,8338.0,1.748,0.112,REJECTED_UNDER_PF
C25_0737,NO,8458.5,1.766,0.114,REJECTED_UNDER_PF
C25_0738,NO,8579.0,1.784,0.116,REJECTED_UNDER_PF
C25_0739,NO,8699.5,1.802,0.118,REJECTED_UNDER_PF
C25_0740,YES,8820.0,1.82,0.12,PASS
C25_0741,NO,8940.5,1.838,0.122,REJECTED_UNDER_PF
C25_0742,NO,9061.0,1.856,0.124,REJECTED_UNDER_PF
C25_0743,NO,9181.5,1.874,0.126,REJECTED_UNDER_PF
C25_0744,NO,9302.0,1.892,0.128,REJECTED_UNDER_PF
C25_0745,YES,9422.5,1.91,0.13,PASS
C25_0746,NO,9543.0,1.928,0.132,REJECTED_UNDER_PF
C25_0747,NO,9663.5,1.946,0.134,REJECTED_UNDER_PF
C25_0748,NO,9784.0,1.964,0.136,REJECTED_UNDER_PF
C25_0749,NO,9904.5,1.982,0.138,REJECTED_UNDER_PF
C25_0750,YES,10025.0,2.0,0.14,PASS
C25_0751,NO,10145.5,2.018,0.142,REJECTED_UNDER_PF
C25_0752,NO,10266.0,2.036,0.144,REJECTED_UNDER_PF
C25_0753,NO,10386.5,2.054,0.146,REJECTED_UNDER_PF
C25_0754,NO,10507.0,2.072,0.148,REJECTED_UNDER_PF
C25_0755,YES,10627.5,2.09,0.15,PASS
C25_0756,NO,10748.0,2.108,0.152,REJECTED_UNDER_PF
C25_0757,NO,10868.5,2.126,0.154,REJECTED_UNDER_PF
C25_0758,NO,10989.0,2.144,0.156,REJECTED_UNDER_PF
C25_0759,NO,11109.5,2.162,0.158,REJECTED_UNDER_PF
C25_0760,YES,11230.0,2.18,0.16,PASS
C25_0761,NO,11350.5,2.198,0.162,REJECTED_UNDER_PF
C25_0762,NO,11471.0,2.216,0.164,REJECTED_UNDER_PF
C25_0763,NO,11591.5,2.234,0.166,REJECTED_UNDER_PF
C25_0764,NO,11712.0,2.252,0.168,REJECTED_UNDER_PF
C25_0765,YES,11832.5,2.27,0.17,PASS
C25_0766,NO,11953.0,2.288,0.172,REJECTED_UNDER_PF
C25_0767,NO,12073.5,2.306,0.174,REJECTED_UNDER_PF
C25_0768,NO,12194.0,2.324,0.176,REJECTED_UNDER_PF
C25_0769,NO,12314.5,2.342,0.178,REJECTED_UNDER_PF
C25_0770,YES,12435.0,2.36,0.18,PASS
C25_0771,NO,12555.5,2.378,0.182,REJECTED_UNDER_PF
C25_0772,NO,12676.0,2.396,0.184,REJECTED_UNDER_PF
C25_0773,NO,12796.5,2.414,0.186,REJECTED_UNDER_PF
C25_0774,NO,12917.0,2.432,0.188,REJECTED_UNDER_PF
C25_0775,YES,13037.5,2.45,0.19,PASS
C25_0776,NO,13158.0,2.468,0.192,REJECTED_UNDER_PF
C25_0777,NO,13278.5,2.486,0.194,REJECTED_UNDER_PF
C25_0778,NO,13399.0,2.504,0.196,REJECTED_UNDER_PF
C25_0779,NO,13519.5,2.522,0.198,REJECTED_UNDER_PF
C25_0780,YES,13640.0,2.54,0.2,PASS
C25_0781,NO,13760.5,2.558,0.202,REJECTED_UNDER_PF
C25_0782,NO,13881.0,2.576,0.204,REJECTED_UNDER_PF
C25_0783,NO,14001.5,2.594,0.206,REJECTED_UNDER_PF
C25_0784,NO,14122.0,2.612,0.208,REJECTED_UNDER_PF
C25_0785,YES,14242.5,2.63,0.21,PASS
C25_0786,NO,14363.0,2.648,0.212,REJECTED_UNDER_PF
C25_0787,NO,14483.5,2.666,0.214,REJECTED_UNDER_PF
C25_0788,NO,14604.0,2.684,0.216,REJECTED_UNDER_PF
C25_0789,NO,14724.5,2.702,0.218,REJECTED_UNDER_PF
C25_0790,YES,14845.0,2.72,0.22,PASS
C25_0791,NO,14965.5,2.738,0.222,REJECTED_UNDER_PF
C25_0792,NO,15086.0,2.756,0.224,REJECTED_UNDER_PF
C25_0793,NO,15206.5,2.774,0.226,REJECTED_UNDER_PF
C25_0794,NO,15327.0,2.792,0.228,REJECTED_UNDER_PF
C25_0795,YES,15447.5,2.81,0.23,PASS
C25_0796,NO,15568.0,2.828,0.232,REJECTED_UNDER_PF
C25_0797,NO,15688.5,2.846,0.234,REJECTED_UNDER_PF
C25_0798,NO,15809.0,2.864,0.236,REJECTED_UNDER_PF
C25_0799,NO,15929.5,2.882,0.238,REJECTED_UNDER_PF
C25_0800,YES,4000.0,1.1,0.04,PASS
C25_0801,NO,4120.5,1.118,0.042,REJECTED_UNDER_PF
C25_0802,NO,4241.0,1.136,0.044,REJECTED_UNDER_PF
C25_0803,NO,4361.5,1.154,0.046,REJECTED_UNDER_PF
C25_0804,NO,4482.0,1.172,0.048,REJECTED_UNDER_PF
C25_0805,YES,4602.5,1.19,0.05,PASS
C25_0806,NO,4723.0,1.208,0.052,REJECTED_UNDER_PF
C25_0807,NO,4843.5,1.226,0.054,REJECTED_UNDER_PF
C25_0808,NO,4964.0,1.244,0.056,REJECTED_UNDER_PF
C25_0809,NO,5084.5,1.262,0.058,REJECTED_UNDER_PF
C25_0810,YES,5205.0,1.28,0.06,PASS
C25_0811,NO,5325.5,1.298,0.062,REJECTED_UNDER_PF
C25_0812,NO,5446.0,1.316,0.064,REJECTED_UNDER_PF
C25_0813,NO,5566.5,1.334,0.066,REJECTED_UNDER_PF
C25_0814,NO,5687.0,1.352,0.068,REJECTED_UNDER_PF
C25_0815,YES,5807.5,1.37,0.07,PASS
C25_0816,NO,5928.0,1.388,0.072,REJECTED_UNDER_PF
C25_0817,NO,6048.5,1.406,0.074,REJECTED_UNDER_PF
C25_0818,NO,6169.0,1.424,0.076,REJECTED_UNDER_PF
C25_0819,NO,6289.5,1.442,0.078,REJECTED_UNDER_PF
C25_0820,YES,6410.0,1.46,0.08,PASS
