workspace,file_path,artifact_type,phase,candidate_logic_found,teacher_only_logic,live_safe_logic,missing_logic,useful_lower_timeframe_artifact,unique_vs_github_checkout
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase21_runner.py,source,phase21,Variant B;Variant C;Precision Fusion 1.2;B rescue;C core;retest;funding;ATR;MFE;MAE,YES,NO,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase21_realism.py,source,phase21,Precision Fusion 1.2;expected R;funding;MFE;MAE,NO,ANALYSIS_ONLY,exact PF1.2 executable router,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase22_candidate_registry.csv,structured_artifact,phase22,retest;ADX;ATR;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase22_candidate_results.csv,structured_artifact,phase22,ADX;ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase22_loss_bucket_report.csv,structured_artifact,phase22,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase22_mechanism_dataset.csv,structured_artifact,phase22,Variant C;B rescue;C core;retest;funding;MFE;MAE,NO,ANALYSIS_ONLY,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase22_real_10k_research_and_multi_asset_validation_report.md,report_or_note,phase22,Precision Fusion 1.2;retest;funding;ADX;ATR;15m;5m,NO,ANALYSIS_ONLY,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase22_registry_manifest.json,structured_artifact,phase22,retest;VWAP;funding;ADX;ATR,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase22_stage_rejections.csv,structured_artifact,phase22,retest;ADX;ATR;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase22_registry.py,source,phase22,retest;VWAP;funding;ADX;ATR;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase22_runner.py,source,phase22,Variant B;Variant C;Precision Fusion 1.2;B rescue;C core;retest;VWAP;funding;ADX;ATR;MFE;MAE,YES,NO,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase22_realism.py,source,phase22,Precision Fusion 1.2;funding;MFE;MAE,NO,ANALYSIS_ONLY,exact PF1.2 executable router,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase22_1_reconciliation_and_proof_audit_report.md,report_or_note,phase22_1,Precision Fusion 1.2;funding;ADX;ATR;MFE;MAE,NO,ANALYSIS_ONLY,exact PF1.2 executable router,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\phase22_1_metrics_audit.py,source,phase22_1,ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\phase22_1_reconcile_buckets.py,source,phase22_1,funding;ADX;MAE,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_finalist_stress_results.csv,structured_artifact,phase23,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_loss_surgery_results.csv,structured_artifact,phase23,funding;ADX;ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_negative_month_repair_table.csv,structured_artifact,phase23,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_overlay_results.csv,structured_artifact,phase23,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_precision_fusion_micro_surgery_report.md,report_or_note,phase23,Variant C;Precision Fusion 1.2;expected R;retest;funding;5m,NO,ANALYSIS_ONLY,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_winner_preservation_audit.csv,structured_artifact,phase23,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase23_runner.py,source,phase23,Variant B;Variant C;Precision Fusion 1.2;expected R;retest;funding;ADX;ATR;5m,YES,NO,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase23_realism.py,source,phase23,Precision Fusion 1.2,NO,ANALYSIS_ONLY,exact PF1.2 executable router,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_1_audit_manifest.json,structured_artifact,phase23_1,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_1_behavioral_dedup_root_cause.csv,structured_artifact,phase23_1,ADX,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_1_behavioral_diversity_test.csv,structured_artifact,phase23_1,retest;funding;ADX;MFE,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_1_funding_extreme_skip_audit.csv,structured_artifact,phase23_1,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_1_negative_zero_month_impact.csv,structured_artifact,phase23_1,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_1_overlay_accounting.csv,structured_artifact,phase23_1,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_1_overlay_reconciliation_report.md,report_or_note,phase23_1,Precision Fusion 1.2;retest;funding;ADX;MFE,NO,ANALYSIS_ONLY,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_1_research_only_library.csv,structured_artifact,phase23_1,funding;MFE,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_1_weak_continuation_audit.csv,structured_artifact,phase23_1,MFE,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase23_1_runner.py,source,phase23_1,Variant B;Variant C;Precision Fusion 1.2;retest;funding;ADX;MFE,YES,NO,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase23_1_realism.py,source,phase23_1,Precision Fusion 1.2;funding,NO,ANALYSIS_ONLY,exact PF1.2 executable router,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase24_behavioral_unit_test_summary.csv,structured_artifact,phase24,ADX,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase24_controlled_registry.csv,structured_artifact,phase24,ADX,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase24_parameter_usage_audit.csv,structured_artifact,phase24,VWAP;funding;ADX;ATR,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase24_parameter_wiring_and_behavioral_rebuild_report.md,report_or_note,phase24,Precision Fusion 1.2;retest;funding;ADX;ATR,NO,ANALYSIS_ONLY,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase24_wiring_change_log.csv,structured_artifact,phase24,retest;funding;ADX;ATR,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase24_1_behavioral_count_reconciliation.csv,structured_artifact,phase24_1,ADX,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase24_1_engine_repair_reconciliation_report.md,report_or_note,phase24_1,Precision Fusion 1.2;retest;funding;ADX;ATR,NO,ANALYSIS_ONLY,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase24_1_filter_vs_signal_generation_audit.csv,structured_artifact,phase24_1,retest;funding;ADX;ATR,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase24_1_parameter_wiring_verification.csv,structured_artifact,phase24_1,retest;funding;ADX;ATR,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase24_1_runner.py,source,phase24_1,Precision Fusion 1.2;retest;funding;ADX;ATR,YES,NO,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase24_1_realism.py,source,phase24_1,Precision Fusion 1.2,NO,ANALYSIS_ONLY,exact PF1.2 executable router,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase25_candidate_registry.csv,structured_artifact,phase25,retest;VWAP;funding;ADX;ATR;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase25_negative_month_repair_table.csv,structured_artifact,phase25,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase25_portfolio_integration_results.csv,structured_artifact,phase25,Precision Fusion 1.2;retest,NO,ANALYSIS_ONLY,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase25_precision_fusion_7_router_report.csv,structured_artifact,phase25,Precision Fusion 1.2;retest;VWAP,NO,ANALYSIS_ONLY,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase25_repaired_engine_elite_discovery_report.md,report_or_note,phase25,retest;VWAP;funding,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase25_runner.py,source,phase25,Precision Fusion 1.2;retest;VWAP;funding;ADX;ATR;15m;5m,YES,NO,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase25_1_added_trade_audit.csv,structured_artifact,phase25_1,retest;VWAP;ADX;ATR,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase25_1_entry_exit_rule_serialization.md,report_or_note,phase25_1,Precision Fusion 1.2;retest;VWAP;funding;ATR;15m;5m,NO,ANALYSIS_ONLY,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase25_1_full_15_stress_audit.csv,structured_artifact,phase25_1,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase25_1_negative_month_repair_audit.csv,structured_artifact,phase25_1,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase25_1_precision_fusion_7_acceptance_audit_report.md,report_or_note,phase25_1,Precision Fusion 1.2;VWAP,NO,ANALYSIS_ONLY,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase25_1_trade_count_reconciliation.csv,structured_artifact,phase25_1,Precision Fusion 1.2,NO,ANALYSIS_ONLY,exact PF1.2 executable router,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase25_1_truth_lock_comparison.csv,structured_artifact,phase25_1,Precision Fusion 1.2,NO,ANALYSIS_ONLY,exact PF1.2 executable router,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase25_1_zero_month_rescue_audit.csv,structured_artifact,phase25_1,retest;VWAP,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase25_1_runner.py,source,phase25_1,Precision Fusion 1.2;retest;VWAP;funding;ADX;ATR;15m;5m,YES,NO,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_added_trade_keep_refine_remove_table.csv,structured_artifact,phase26,retest;VWAP;funding,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_audit_manifest.json,structured_artifact,phase26,ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_benchmark_weakness_map.md,report_or_note,phase26,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_candidate_registry.csv,structured_artifact,phase26,ADX,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_dual_benchmark_dna_and_pf8_discovery_report.md,report_or_note,phase26,funding;ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_dual_benchmark_metrics_matrix.csv,structured_artifact,phase26,ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_live_rule_serialization.md,report_or_note,phase26,funding;ATR;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_losing_trade_dna.csv,structured_artifact,phase26,retest;funding;MFE;MAE,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_pf70_added_trade_quality_audit.csv,structured_artifact,phase26,retest;VWAP,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_pf8_candidate_hypothesis_library.csv,structured_artifact,phase26,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_precision_fusion_8_router_report.md,report_or_note,phase26,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_rule_comparison_matrix.csv,structured_artifact,phase26,VWAP;ATR;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_strategy_dna_extraction.md,report_or_note,phase26,Precision Fusion 1.2;retest;VWAP,NO,ANALYSIS_ONLY,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_winning_trade_dna.csv,structured_artifact,phase26,VWAP;ATR;MFE;MAE,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase26_runner.py,source,phase26,Precision Fusion 1.2;retest;VWAP;funding;ADX;ATR;MFE;MAE;15m;5m,YES,NO,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase26_realism.py,source,phase26,ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_1_audit_manifest.json,structured_artifact,phase26_1,ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_1_entry_sleeve_forensics.csv,structured_artifact,phase26_1,retest;VWAP;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_1_exit_risk_forensics.md,report_or_note,phase26_1,ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_1_extreme_pf8_acceptance_audit_report.md,report_or_note,phase26_1,ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_1_live_known_feature_matrix.csv,structured_artifact,phase26_1,retest;ATR,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_1_live_shadow_execution_simulation_report.md,report_or_note,phase26_1,15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_1_trade_lineage_graph.csv,structured_artifact,phase26_1,PF1.2;retest;VWAP,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_1_triple_system_stress_matrix.csv,structured_artifact,phase26_1,funding;ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase26_1_triple_truth_lock.csv,structured_artifact,phase26_1,PF1.2,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase26_1_runner.py,source,phase26_1,PF1.2;retest;VWAP;funding;ATR;15m;5m,YES,NO,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase26_1_realism.py,source,phase26_1,ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase27_live_execution_audit.csv,structured_artifact,phase27,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase27_pf8_hardening_multi_asset_validation_report.md,report_or_note,phase27,funding;ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase27_stress_results.csv,structured_artifact,phase27,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase27_data_setup.py,source,phase27,funding;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase27_runner.py,source,phase27,funding;ATR,YES,NO,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase28_audit_manifest.json,structured_artifact,phase28,ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase28_benchmark_stack_preservation.csv,structured_artifact,phase28,PF1.2,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase28_entry_exit_rule_serialization.md,report_or_note,phase28,retest;VWAP;funding;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase28_full_metrics_matrix.csv,structured_artifact,phase28,ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase28_pf81_benchmark_lock_and_operating_manual_report.md,report_or_note,phase28,ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase28_sleeve_contribution_matrix.csv,structured_artifact,phase28,retest;VWAP;ATR,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase28_runner.py,source,phase28,PF1.2;retest;VWAP;funding;ATR;15m;5m,YES,NO,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase28_realism.py,source,phase28,ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_absolute_truth_audit_full_project_report.md,report_or_note,phase29,PF1.2;VWAP;funding;ATR;15m;5m,YES,NO,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_benchmark_reproduction.csv,structured_artifact,phase29,PF1.2,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_data_integrity_audit.csv,structured_artifact,phase29,funding;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
