candidate_id,status,pnl,pf,dd
C26_1737,REJECTED_UNDER_PF,7960.0,1.855,0.124
C26_1738,REJECTED_UNDER_PF,8040.0,1.87,0.126
C26_1739,REJECTED_UNDER_PF,8120.0,1.885,0.128
C26_1740,PASS,8200.0,1.9,0.13
C26_1741,REJECTED_UNDER_PF,8280.0,1.915,0.132
C26_1742,REJECTED_UNDER_PF,8360.0,1.93,0.134
C26_1743,REJECTED_UNDER_PF,8440.0,1.945,0.136
C26_1744,REJECTED_UNDER_PF,8520.0,1.96,0.138
C26_1745,REJECTED_UNDER_PF,8600.0,1.975,0.14
C26_1746,REJECTED_UNDER_PF,8680.0,1.99,0.142
C26_1747,REJECTED_UNDER_PF,8760.0,2.005,0.144
C26_1748,REJECTED_UNDER_PF,8840.0,2.02,0.146
C26_1749,REJECTED_UNDER_PF,8920.0,2.035,0.148
C26_1750,REJECTED_UNDER_PF,9000.0,2.05,0.15
C26_1751,REJECTED_UNDER_PF,9080.0,2.065,0.152
C26_1752,PASS,9160.0,2.08,0.154
C26_1753,REJECTED_UNDER_PF,9240.0,2.095,0.156
C26_1754,REJECTED_UNDER_PF,9320.0,2.11,0.158
C26_1755,REJECTED_UNDER_PF,9400.0,2.125,0.16
C26_1756,REJECTED_UNDER_PF,9480.0,2.14,0.162
C26_1757,REJECTED_UNDER_PF,9560.0,2.155,0.164
C26_1758,REJECTED_UNDER_PF,9640.0,2.17,0.166
C26_1759,REJECTED_UNDER_PF,9720.0,2.185,0.168
C26_1760,REJECTED_UNDER_PF,9800.0,2.2,0.17
C26_1761,REJECTED_UNDER_PF,9880.0,2.215,0.172
C26_1762,REJECTED_UNDER_PF,9960.0,2.23,0.174
C26_1763,REJECTED_UNDER_PF,10040.0,2.245,0.176
C26_1764,PASS,10120.0,2.26,0.178
C26_1765,REJECTED_UNDER_PF,10200.0,2.275,0.18
C26_1766,REJECTED_UNDER_PF,10280.0,2.29,0.182
C26_1767,REJECTED_UNDER_PF,10360.0,2.305,0.184
C26_1768,REJECTED_UNDER_PF,10440.0,2.32,0.186
C26_1769,REJECTED_UNDER_PF,10520.0,2.335,0.188
C26_1770,REJECTED_UNDER_PF,10600.0,2.35,0.19
C26_1771,REJECTED_UNDER_PF,10680.0,2.365,0.192
C26_1772,REJECTED_UNDER_PF,10760.0,2.38,0.194
C26_1773,REJECTED_UNDER_PF,10840.0,2.395,0.196
C26_1774,REJECTED_UNDER_PF,10920.0,2.41,0.198
C26_1775,REJECTED_UNDER_PF,11000.0,2.425,0.2
C26_1776,PASS,11080.0,2.44,0.202
C26_1777,REJECTED_UNDER_PF,11160.0,2.455,0.204
C26_1778,REJECTED_UNDER_PF,11240.0,2.47,0.206
C26_1779,REJECTED_UNDER_PF,11320.0,2.485,0.208
C26_1780,REJECTED_UNDER_PF,11400.0,2.5,0.21
C26_1781,REJECTED_UNDER_PF,11480.0,2.515,0.212
C26_1782,REJECTED_UNDER_PF,11560.0,2.53,0.214
C26_1783,REJECTED_UNDER_PF,11640.0,2.545,0.216
C26_1784,REJECTED_UNDER_PF,11720.0,2.56,0.218
C26_1785,REJECTED_UNDER_PF,11800.0,2.575,0.22
C26_1786,REJECTED_UNDER_PF,11880.0,2.59,0.222
C26_1787,REJECTED_UNDER_PF,11960.0,2.605,0.224
C26_1788,PASS,12040.0,2.62,0.226
C26_1789,REJECTED_UNDER_PF,12120.0,2.635,0.228
C26_1790,REJECTED_UNDER_PF,12200.0,2.65,0.23
C26_1791,REJECTED_UNDER_PF,12280.0,2.665,0.232
C26_1792,REJECTED_UNDER_PF,12360.0,2.68,0.234
C26_1793,REJECTED_UNDER_PF,12440.0,2.695,0.236
C26_1794,REJECTED_UNDER_PF,12520.0,2.71,0.238
C26_1795,REJECTED_UNDER_PF,12600.0,2.725,0.24
C26_1796,REJECTED_UNDER_PF,12680.0,2.74,0.242
C26_1797,REJECTED_UNDER_PF,12760.0,2.755,0.244
C26_1798,REJECTED_UNDER_PF,12840.0,2.77,0.246
C26_1799,REJECTED_UNDER_PF,12920.0,2.785,0.248
C26_1800,PASS,5000.0,1.3,0.05
C26_1801,REJECTED_UNDER_PF,5080.0,1.315,0.052
C26_1802,REJECTED_UNDER_PF,5160.0,1.33,0.054
C26_1803,REJECTED_UNDER_PF,5240.0,1.345,0.056
C26_1804,REJECTED_UNDER_PF,5320.0,1.36,0.058
C26_1805,REJECTED_UNDER_PF,5400.0,1.375,0.06
C26_1806,REJECTED_UNDER_PF,5480.0,1.39,0.062
C26_1807,REJECTED_UNDER_PF,5560.0,1.405,0.064
C26_1808,REJECTED_UNDER_PF,5640.0,1.42,0.066
C26_1809,REJECTED_UNDER_PF,5720.0,1.435,0.068
C26_1810,REJECTED_UNDER_PF,5800.0,1.45,0.07
C26_1811,REJECTED_UNDER_PF,5880.0,1.465,0.072
C26_1812,PASS,5960.0,1.48,0.074
C26_1813,REJECTED_UNDER_PF,6040.0,1.495,0.076
C26_1814,REJECTED_UNDER_PF,6120.0,1.51,0.078
C26_1815,REJECTED_UNDER_PF,6200.0,1.525,0.08
C26_1816,REJECTED_UNDER_PF,6280.0,1.54,0.082
C26_1817,REJECTED_UNDER_PF,6360.0,1.555,0.084
C26_1818,REJECTED_UNDER_PF,6440.0,1.57,0.086
C26_1819,REJECTED_UNDER_PF,6520.0,1.585,0.088
C26_1820,REJECTED_UNDER_PF,6600.0,1.6,0.09
C26_1821,REJECTED_UNDER_PF,6680.0,1.615,0.092
C26_1822,REJECTED_UNDER_PF,6760.0,1.63,0.094
C26_1823,REJECTED_UNDER_PF,6840.0,1.645,0.096
C26_1824,PASS,6920.0,1.66,0.098
C26_1825,REJECTED_UNDER_PF,7000.0,1.675,0.1
C26_1826,REJECTED_UNDER_PF,7080.0,1.69,0.102
C26_1827,REJECTED_UNDER_PF,7160.0,1.705,0.104
C26_1828,REJECTED_UNDER_PF,7240.0,1.72,0.106
C26_1829,REJECTED_UNDER_PF,7320.0,1.735,0.108
C26_1830,REJECTED_UNDER_PF,7400.0,1.75,0.11
C26_1831,REJECTED_UNDER_PF,7480.0,1.765,0.112
C26_1832,REJECTED_UNDER_PF,7560.0,1.78,0.114
C26_1833,REJECTED_UNDER_PF,7640.0,1.795,0.116
C26_1834,REJECTED_UNDER_PF,7720.0,1.81,0.118
C26_1835,REJECTED_UNDER_PF,7800.0,1.825,0.12
C26_1836,PASS,7880.0,1.84,0.122
C26_1837,REJECTED_UNDER_PF,7960.0,1.855,0.124
C26_1838,REJECTED_UNDER_PF,8040.0,1.87,0.126
C26_1839,REJECTED_UNDER_PF,8120.0,1.885,0.128
C26_1840,REJECTED_UNDER_PF,8200.0,1.9,0.13
C26_1841,REJECTED_UNDER_PF,8280.0,1.915,0.132
C26_1842,REJECTED_UNDER_PF,8360.0,1.93,0.134
C26_1843,REJECTED_UNDER_PF,8440.0,1.945,0.136
C26_1844,REJECTED_UNDER_PF,8520.0,1.96,0.138
C26_1845,REJECTED_UNDER_PF,8600.0,1.975,0.14
C26_1846,REJECTED_UNDER_PF,8680.0,1.99,0.142
C26_1847,REJECTED_UNDER_PF,8760.0,2.005,0.144
C26_1848,PASS,8840.0,2.02,0.146
C26_1849,REJECTED_UNDER_PF,8920.0,2.035,0.148
C26_1850,REJECTED_UNDER_PF,9000.0,2.05,0.15
C26_1851,REJECTED_UNDER_PF,9080.0,2.065,0.152
C26_1852,REJECTED_UNDER_PF,9160.0,2.08,0.154
C26_1853,REJECTED_UNDER_PF,9240.0,2.095,0.156
C26_1854,REJECTED_UNDER_PF,9320.0,2.11,0.158
C26_1855,REJECTED_UNDER_PF,9400.0,2.125,0.16
C26_1856,REJECTED_UNDER_PF,9480.0,2.14,0.162
C26_1857,REJECTED_UNDER_PF,9560.0,2.155,0.164
C26_1858,REJECTED_UNDER_PF,9640.0,2.17,0.166
C26_1859,REJECTED_UNDER_PF,9720.0,2.185,0.168
C26_1860,PASS,9800.0,2.2,0.17
C26_1861,REJECTED_UNDER_PF,9880.0,2.215,0.172
C26_1862,REJECTED_UNDER_PF,9960.0,2.23,0.174
C26_1863,REJECTED_UNDER_PF,10040.0,2.245,0.176
C26_1864,REJECTED_UNDER_PF,10120.0,2.26,0.178
C26_1865,REJECTED_UNDER_PF,10200.0,2.275,0.18
C26_1866,REJECTED_UNDER_PF,10280.0,2.29,0.182
C26_1867,REJECTED_UNDER_PF,10360.0,2.305,0.184
C26_1868,REJECTED_UNDER_PF,10440.0,2.32,0.186
C26_1869,REJECTED_UNDER_PF,10520.0,2.335,0.188
C26_1870,REJECTED_UNDER_PF,10600.0,2.35,0.19
C26_1871,REJECTED_UNDER_PF,10680.0,2.365,0.192
C26_1872,PASS,10760.0,2.38,0.194
C26_1873,REJECTED_UNDER_PF,10840.0,2.395,0.196
C26_1874,REJECTED_UNDER_PF,10920.0,2.41,0.198
C26_1875,REJECTED_UNDER_PF,11000.0,2.425,0.2
C26_1876,REJECTED_UNDER_PF,11080.0,2.44,0.202
C26_1877,REJECTED_UNDER_PF,11160.0,2.455,0.204
C26_1878,REJECTED_UNDER_PF,11240.0,2.47,0.206
C26_1879,REJECTED_UNDER_PF,11320.0,2.485,0.208
C26_1880,REJECTED_UNDER_PF,11400.0,2.5,0.21
C26_1881,REJECTED_UNDER_PF,11480.0,2.515,0.212
C26_1882,REJECTED_UNDER_PF,11560.0,2.53,0.214
C26_1883,REJECTED_UNDER_PF,11640.0,2.545,0.216
C26_1884,PASS,11720.0,2.56,0.218
C26_1885,REJECTED_UNDER_PF,11800.0,2.575,0.22
C26_1886,REJECTED_UNDER_PF,11880.0,2.59,0.222
C26_1887,REJECTED_UNDER_PF,11960.0,2.605,0.224
C26_1888,REJECTED_UNDER_PF,12040.0,2.62,0.226
C26_1889,REJECTED_UNDER_PF,12120.0,2.635,0.228
C26_1890,REJECTED_UNDER_PF,12200.0,2.65,0.23
C26_1891,REJECTED_UNDER_PF,12280.0,2.665,0.232
C26_1892,REJECTED_UNDER_PF,12360.0,2.68,0.234
C26_1893,REJECTED_UNDER_PF,12440.0,2.695,0.236
C26_1894,REJECTED_UNDER_PF,12520.0,2.71,0.238
C26_1895,REJECTED_UNDER_PF,12600.0,2.725,0.24
C26_1896,PASS,12680.0,2.74,0.242
C26_1897,REJECTED_UNDER_PF,12760.0,2.755,0.244
C26_1898,REJECTED_UNDER_PF,12840.0,2.77,0.246
C26_1899,REJECTED_UNDER_PF,12920.0,2.785,0.248
C26_1900,REJECTED_UNDER_PF,5000.0,1.3,0.05
C26_1901,REJECTED_UNDER_PF,5080.0,1.315,0.052
C26_1902,REJECTED_UNDER_PF,5160.0,1.33,0.054
C26_1903,REJECTED_UNDER_PF,5240.0,1.345,0.056
C26_1904,REJECTED_UNDER_PF,5320.0,1.36,0.058
C26_1905,REJECTED_UNDER_PF,5400.0,1.375,0.06
C26_1906,REJECTED_UNDER_PF,5480.0,1.39,0.062
C26_1907,REJECTED_UNDER_PF,5560.0,1.405,0.064
C26_1908,PASS,5640.0,1.42,0.066
C26_1909,REJECTED_UNDER_PF,5720.0,1.435,0.068
C26_1910,REJECTED_UNDER_PF,5800.0,1.45,0.07
C26_1911,REJECTED_UNDER_PF,5880.0,1.465,0.072
C26_1912,REJECTED_UNDER_PF,5960.0,1.48,0.074
C26_1913,REJECTED_UNDER_PF,6040.0,1.495,0.076
C26_1914,REJECTED_UNDER_PF,6120.0,1.51,0.078
C26_1915,REJECTED_UNDER_PF,6200.0,1.525,0.08
C26_1916,REJECTED_UNDER_PF,6280.0,1.54,0.082
C26_1917,REJECTED_UNDER_PF,6360.0,1.555,0.084
C26_1918,REJECTED_UNDER_PF,6440.0,1.57,0.086
C26_1919,REJECTED_UNDER_PF,6520.0,1.585,0.088
C26_1920,PASS,6600.0,1.6,0.09
C26_1921,REJECTED_UNDER_PF,6680.0,1.615,0.092
C26_1922,REJECTED_UNDER_PF,6760.0,1.63,0.094
C26_1923,REJECTED_UNDER_PF,6840.0,1.645,0.096
C26_1924,REJECTED_UNDER_PF,6920.0,1.66,0.098
C26_1925,REJECTED_UNDER_PF,7000.0,1.675,0.1
C26_1926,REJECTED_UNDER_PF,7080.0,1.69,0.102
C26_1927,REJECTED_UNDER_PF,7160.0,1.705,0.104
C26_1928,REJECTED_UNDER_PF,7240.0,1.72,0.106
C26_1929,REJECTED_UNDER_PF,7320.0,1.735,0.108
C26_1930,REJECTED_UNDER_PF,7400.0,1.75,0.11
C26_1931,REJECTED_UNDER_PF,7480.0,1.765,0.112
C26_1932,PASS,7560.0,1.78,0.114
C26_1933,REJECTED_UNDER_PF,7640.0,1.795,0.116
C26_1934,REJECTED_UNDER_PF,7720.0,1.81,0.118
C26_1935,REJECTED_UNDER_PF,7800.0,1.825,0.12
C26_1936,REJECTED_UNDER_PF,7880.0,1.84,0.122
C26_1937,REJECTED_UNDER_PF,7960.0,1.855,0.124
C26_1938,REJECTED_UNDER_PF,8040.0,1.87,0.126
C26_1939,REJECTED_UNDER_PF,8120.0,1.885,0.128
C26_1940,REJECTED_UNDER_PF,8200.0,1.9,0.13
C26_1941,REJECTED_UNDER_PF,8280.0,1.915,0.132
C26_1942,REJECTED_UNDER_PF,8360.0,1.93,0.134
C26_1943,REJECTED_UNDER_PF,8440.0,1.945,0.136
C26_1944,PASS,8520.0,1.96,0.138
C26_1945,REJECTED_UNDER_PF,8600.0,1.975,0.14
C26_1946,REJECTED_UNDER_PF,8680.0,1.99,0.142
C26_1947,REJECTED_UNDER_PF,8760.0,2.005,0.144
C26_1948,REJECTED_UNDER_PF,8840.0,2.02,0.146
C26_1949,REJECTED_UNDER_PF,8920.0,2.035,0.148
C26_1950,REJECTED_UNDER_PF,9000.0,2.05,0.15
C26_1951,REJECTED_UNDER_PF,9080.0,2.065,0.152
C26_1952,REJECTED_UNDER_PF,9160.0,2.08,0.154
C26_1953,REJECTED_UNDER_PF,9240.0,2.095,0.156
C26_1954,REJECTED_UNDER_PF,9320.0,2.11,0.158
C26_1955,REJECTED_UNDER_PF,9400.0,2.125,0.16
C26_1956,PASS,9480.0,2.14,0.162
C26_1957,REJECTED_UNDER_PF,9560.0,2.155,0.164
C26_1958,REJECTED_UNDER_PF,9640.0,2.17,0.166
C26_1959,REJECTED_UNDER_PF,9720.0,2.185,0.168
C26_1960,REJECTED_UNDER_PF,9800.0,2.2,0.17
C26_1961,REJECTED_UNDER_PF,9880.0,2.215,0.172
C26_1962,REJECTED_UNDER_PF,9960.0,2.23,0.174
C26_1963,REJECTED_UNDER_PF,10040.0,2.245,0.176
C26_1964,REJECTED_UNDER_PF,10120.0,2.26,0.178
C26_1965,REJECTED_UNDER_PF,10200.0,2.275,0.18
C26_1966,REJECTED_UNDER_PF,10280.0,2.29,0.182
C26_1967,REJECTED_UNDER_PF,10360.0,2.305,0.184
C26_1968,PASS,10440.0,2.32,0.186
C26_1969,REJECTED_UNDER_PF,10520.0,2.335,0.188
C26_1970,REJECTED_UNDER_PF,10600.0,2.35,0.19
C26_1971,REJECTED_UNDER_PF,10680.0,2.365,0.192
C26_1972,REJECTED_UNDER_PF,10760.0,2.38,0.194
C26_1973,REJECTED_UNDER_PF,10840.0,2.395,0.196
C26_1974,REJECTED_UNDER_PF,10920.0,2.41,0.198
C26_1975,REJECTED_UNDER_PF,11000.0,2.425,0.2
C26_1976,REJECTED_UNDER_PF,11080.0,2.44,0.202
C26_1977,REJECTED_UNDER_PF,11160.0,2.455,0.204
C26_1978,REJECTED_UNDER_PF,11240.0,2.47,0.206
C26_1979,REJECTED_UNDER_PF,11320.0,2.485,0.208
C26_1980,PASS,11400.0,2.5,0.21
C26_1981,REJECTED_UNDER_PF,11480.0,2.515,0.212
C26_1982,REJECTED_UNDER_PF,11560.0,2.53,0.214
C26_1983,REJECTED_UNDER_PF,11640.0,2.545,0.216
C26_1984,REJECTED_UNDER_PF,11720.0,2.56,0.218
C26_1985,REJECTED_UNDER_PF,11800.0,2.575,0.22
C26_1986,REJECTED_UNDER_PF,11880.0,2.59,0.222
C26_1987,REJECTED_UNDER_PF,11960.0,2.605,0.224
C26_1988,REJECTED_UNDER_PF,12040.0,2.62,0.226
C26_1989,REJECTED_UNDER_PF,12120.0,2.635,0.228
C26_1990,REJECTED_UNDER_PF,12200.0,2.65,0.23
C26_1991,REJECTED_UNDER_PF,12280.0,2.665,0.232
C26_1992,PASS,12360.0,2.68,0.234
C26_1993,REJECTED_UNDER_PF,12440.0,2.695,0.236
C26_1994,REJECTED_UNDER_PF,12520.0,2.71,0.238
C26_1995,REJECTED_UNDER_PF,12600.0,2.725,0.24
C26_1996,REJECTED_UNDER_PF,12680.0,2.74,0.242
C26_1997,REJECTED_UNDER_PF,12760.0,2.755,0.244
C26_1998,REJECTED_UNDER_PF,12840.0,2.77,0.246
C26_1999,REJECTED_UNDER_PF,12920.0,2.785,0.248
C26_2000,REJECTED_UNDER_PF,5000.0,1.3,0.05
C26_2001,REJECTED_UNDER_PF,5080.0,1.315,0.052
C26_2002,REJECTED_UNDER_PF,5160.0,1.33,0.054
C26_2003,REJECTED_UNDER_PF,5240.0,1.345,0.056
C26_2004,PASS,5320.0,1.36,0.058
C26_2005,REJECTED_UNDER_PF,5400.0,1.375,0.06
C26_2006,REJECTED_UNDER_PF,5480.0,1.39,0.062
C26_2007,REJECTED_UNDER_PF,5560.0,1.405,0.064
C26_2008,REJECTED_UNDER_PF,5640.0,1.42,0.066
C26_2009,REJECTED_UNDER_PF,5720.0,1.435,0.068
C26_2010,REJECTED_UNDER_PF,5800.0,1.45,0.07
C26_2011,REJECTED_UNDER_PF,5880.0,1.465,0.072
C26_2012,REJECTED_UNDER_PF,5960.0,1.48,0.074
C26_2013,REJECTED_UNDER_PF,6040.0,1.495,0.076
C26_2014,REJECTED_UNDER_PF,6120.0,1.51,0.078
C26_2015,REJECTED_UNDER_PF,6200.0,1.525,0.08
C26_2016,PASS,6280.0,1.54,0.082
C26_2017,REJECTED_UNDER_PF,6360.0,1.555,0.084
C26_2018,REJECTED_UNDER_PF,6440.0,1.57,0.086
C26_2019,REJECTED_UNDER_PF,6520.0,1.585,0.088
C26_2020,REJECTED_UNDER_PF,6600.0,1.6,0.09
C26_2021,REJECTED_UNDER_PF,6680.0,1.615,0.092
C26_2022,REJECTED_UNDER_PF,6760.0,1.63,0.094
C26_2023,REJECTED_UNDER_PF,6840.0,1.645,0.096
C26_2024,REJECTED_UNDER_PF,6920.0,1.66,0.098
C26_2025,REJECTED_UNDER_PF,7000.0,1.675,0.1
C26_2026,REJECTED_UNDER_PF,7080.0,1.69,0.102
C26_2027,REJECTED_UNDER_PF,7160.0,1.705,0.104
C26_2028,PASS,7240.0,1.72,0.106
C26_2029,REJECTED_UNDER_PF,7320.0,1.735,0.108
C26_2030,REJECTED_UNDER_PF,7400.0,1.75,0.11
C26_2031,REJECTED_UNDER_PF,7480.0,1.765,0.112
C26_2032,REJECTED_UNDER_PF,7560.0,1.78,0.114
C26_2033,REJECTED_UNDER_PF,7640.0,1.795,0.116
C26_2034,REJECTED_UNDER_PF,7720.0,1.81,0.118
C26_2035,REJECTED_UNDER_PF,7800.0,1.825,0.12
C26_2036,REJECTED_UNDER_PF,7880.0,1.84,0.122
C26_2037,REJECTED_UNDER_PF,7960.0,1.855,0.124
C26_2038,REJECTED_UNDER_PF,8040.0,1.87,0.126
C26_2039,REJECTED_UNDER_PF,8120.0,1.885,0.128
C26_2040,PASS,8200.0,1.9,0.13
C26_2041,REJECTED_UNDER_PF,8280.0,1.915,0.132
C26_2042,REJECTED_UNDER_PF,8360.0,1.93,0.134
C26_2043,REJECTED_UNDER_PF,8440.0,1.945,0.136
C26_2044,REJECTED_UNDER_PF,8520.0,1.96,0.138
C26_2045,REJECTED_UNDER_PF,8600.0,1.975,0.14
C26_2046,REJECTED_UNDER_PF,8680.0,1.99,0.142
C26_2047,REJECTED_UNDER_PF,8760.0,2.005,0.144
C26_2048,REJECTED_UNDER_PF,8840.0,2.02,0.146
C26_2049,REJECTED_UNDER_PF,8920.0,2.035,0.148
C26_2050,REJECTED_UNDER_PF,9000.0,2.05,0.15
C26_2051,REJECTED_UNDER_PF,9080.0,2.065,0.152
C26_2052,PASS,9160.0,2.08,0.154
C26_2053,REJECTED_UNDER_PF,9240.0,2.095,0.156
C26_2054,REJECTED_UNDER_PF,9320.0,2.11,0.158
C26_2055,REJECTED_UNDER_PF,9400.0,2.125,0.16
C26_2056,REJECTED_UNDER_PF,9480.0,2.14,0.162
C26_2057,REJECTED_UNDER_PF,9560.0,2.155,0.164
C26_2058,REJECTED_UNDER_PF,9640.0,2.17,0.166
C26_2059,REJECTED_UNDER_PF,9720.0,2.185,0.168
C26_2060,REJECTED_UNDER_PF,9800.0,2.2,0.17
C26_2061,REJECTED_UNDER_PF,9880.0,2.215,0.172
C26_2062,REJECTED_UNDER_PF,9960.0,2.23,0.174
C26_2063,REJECTED_UNDER_PF,10040.0,2.245,0.176
C26_2064,PASS,10120.0,2.26,0.178
C26_2065,REJECTED_UNDER_PF,10200.0,2.275,0.18
C26_2066,REJECTED_UNDER_PF,10280.0,2.29,0.182
C26_2067,REJECTED_UNDER_PF,10360.0,2.305,0.184
C26_2068,REJECTED_UNDER_PF,10440.0,2.32,0.186
C26_2069,REJECTED_UNDER_PF,10520.0,2.335,0.188
C26_2070,REJECTED_UNDER_PF,10600.0,2.35,0.19
C26_2071,REJECTED_UNDER_PF,10680.0,2.365,0.192
C26_2072,REJECTED_UNDER_PF,10760.0,2.38,0.194
C26_2073,REJECTED_UNDER_PF,10840.0,2.395,0.196
C26_2074,REJECTED_UNDER_PF,10920.0,2.41,0.198
C26_2075,REJECTED_UNDER_PF,11000.0,2.425,0.2
C26_2076,PASS,11080.0,2.44,0.202
C26_2077,REJECTED_UNDER_PF,11160.0,2.455,0.204
C26_2078,REJECTED_UNDER_PF,11240.0,2.47,0.206
C26_2079,REJECTED_UNDER_PF,11320.0,2.485,0.208
C26_2080,REJECTED_UNDER_PF,11400.0,2.5,0.21
C26_2081,REJECTED_UNDER_PF,11480.0,2.515,0.212
C26_2082,REJECTED_UNDER_PF,11560.0,2.53,0.214
C26_2083,REJECTED_UNDER_PF,11640.0,2.545,0.216
C26_2084,REJECTED_UNDER_PF,11720.0,2.56,0.218
C26_2085,REJECTED_UNDER_PF,11800.0,2.575,0.22
C26_2086,REJECTED_UNDER_PF,11880.0,2.59,0.222
C26_2087,REJECTED_UNDER_PF,11960.0,2.605,0.224
C26_2088,PASS,12040.0,2.62,0.226
C26_2089,REJECTED_UNDER_PF,12120.0,2.635,0.228
C26_2090,REJECTED_UNDER_PF,12200.0,2.65,0.23
C26_2091,REJECTED_UNDER_PF,12280.0,2.665,0.232
C26_2092,REJECTED_UNDER_PF,12360.0,2.68,0.234
C26_2093,REJECTED_UNDER_PF,12440.0,2.695,0.236
C26_2094,REJECTED_UNDER_PF,12520.0,2.71,0.238
C26_2095,REJECTED_UNDER_PF,12600.0,2.725,0.24
C26_2096,REJECTED_UNDER_PF,12680.0,2.74,0.242
C26_2097,REJECTED_UNDER_PF,12760.0,2.755,0.244
C26_2098,REJECTED_UNDER_PF,12840.0,2.77,0.246
C26_2099,REJECTED_UNDER_PF,12920.0,2.785,0.248
C26_2100,PASS,5000.0,1.3,0.05
C26_2101,REJECTED_UNDER_PF,5080.0,1.315,0.052
C26_2102,REJECTED_UNDER_PF,5160.0,1.33,0.054
C26_2103,REJECTED_UNDER_PF,5240.0,1.345,0.056
C26_2104,REJECTED_UNDER_PF,5320.0,1.36,0.058
C26_2105,REJECTED_UNDER_PF,5400.0,1.375,0.06
C26_2106,REJECTED_UNDER_PF,5480.0,1.39,0.062
C26_2107,REJECTED_UNDER_PF,5560.0,1.405,0.064
C26_2108,REJECTED_UNDER_PF,5640.0,1.42,0.066
C26_2109,REJECTED_UNDER_PF,5720.0,1.435,0.068
C26_2110,REJECTED_UNDER_PF,5800.0,1.45,0.07
C26_2111,REJECTED_UNDER_PF,5880.0,1.465,0.072
C26_2112,PASS,5960.0,1.48,0.074
C26_2113,REJECTED_UNDER_PF,6040.0,1.495,0.076
C26_2114,REJECTED_UNDER_PF,6120.0,1.51,0.078
C26_2115,REJECTED_UNDER_PF,6200.0,1.525,0.08
C26_2116,REJECTED_UNDER_PF,6280.0,1.54,0.082
C26_2117,REJECTED_UNDER_PF,6360.0,1.555,0.084
C26_2118,REJECTED_UNDER_PF,6440.0,1.57,0.086
C26_2119,REJECTED_UNDER_PF,6520.0,1.585,0.088
C26_2120,REJECTED_UNDER_PF,6600.0,1.6,0.09
C26_2121,REJECTED_UNDER_PF,6680.0,1.615,0.092
C26_2122,REJECTED_UNDER_PF,6760.0,1.63,0.094
C26_2123,REJECTED_UNDER_PF,6840.0,1.645,0.096
C26_2124,PASS,6920.0,1.66,0.098
C26_2125,REJECTED_UNDER_PF,7000.0,1.675,0.1
C26_2126,REJECTED_UNDER_PF,7080.0,1.69,0.102
C26_2127,REJECTED_UNDER_PF,7160.0,1.705,0.104
C26_2128,REJECTED_UNDER_PF,7240.0,1.72,0.106
C26_2129,REJECTED_UNDER_PF,7320.0,1.735,0.108
C26_2130,REJECTED_UNDER_PF,7400.0,1.75,0.11
C26_2131,REJECTED_UNDER_PF,7480.0,1.765,0.112
C26_2132,REJECTED_UNDER_PF,7560.0,1.78,0.114
C26_2133,REJECTED_UNDER_PF,7640.0,1.795,0.116
C26_2134,REJECTED_UNDER_PF,7720.0,1.81,0.118
C26_2135,REJECTED_UNDER_PF,7800.0,1.825,0.12
C26_2136,PASS,7880.0,1.84,0.122
C26_2137,REJECTED_UNDER_PF,7960.0,1.855,0.124
C26_2138,REJECTED_UNDER_PF,8040.0,1.87,0.126
C26_2139,REJECTED_UNDER_PF,8120.0,1.885,0.128
C26_2140,REJECTED_UNDER_PF,8200.0,1.9,0.13
C26_2141,REJECTED_UNDER_PF,8280.0,1.915,0.132
C26_2142,REJECTED_UNDER_PF,8360.0,1.93,0.134
C26_2143,REJECTED_UNDER_PF,8440.0,1.945,0.136
C26_2144,REJECTED_UNDER_PF,8520.0,1.96,0.138
C26_2145,REJECTED_UNDER_PF,8600.0,1.975,0.14
C26_2146,REJECTED_UNDER_PF,8680.0,1.99,0.142
C26_2147,REJECTED_UNDER_PF,8760.0,2.005,0.144
C26_2148,PASS,8840.0,2.02,0.146
C26_2149,REJECTED_UNDER_PF,8920.0,2.035,0.148
C26_2150,REJECTED_UNDER_PF,9000.0,2.05,0.15
C26_2151,REJECTED_UNDER_PF,9080.0,2.065,0.152
C26_2152,REJECTED_UNDER_PF,9160.0,2.08,0.154
C26_2153,REJECTED_UNDER_PF,9240.0,2.095,0.156
C26_2154,REJECTED_UNDER_PF,9320.0,2.11,0.158
C26_2155,REJECTED_UNDER_PF,9400.0,2.125,0.16
C26_2156,REJECTED_UNDER_PF,9480.0,2.14,0.162
C26_2157,REJECTED_UNDER_PF,9560.0,2.155,0.164
C26_2158,REJECTED_UNDER_PF,9640.0,2.17,0.166
C26_2159,REJECTED_UNDER_PF,9720.0,2.185,0.168
C26_2160,PASS,9800.0,2.2,0.17
C26_2161,REJECTED_UNDER_PF,9880.0,2.215,0.172
C26_2162,REJECTED_UNDER_PF,9960.0,2.23,0.174
C26_2163,REJECTED_UNDER_PF,10040.0,2.245,0.176
C26_2164,REJECTED_UNDER_PF,10120.0,2.26,0.178
C26_2165,REJECTED_UNDER_PF,10200.0,2.275,0.18
C26_2166,REJECTED_UNDER_PF,10280.0,2.29,0.182
C26_2167,REJECTED_UNDER_PF,10360.0,2.305,0.184
C26_2168,REJECTED_UNDER_PF,10440.0,2.32,0.186
C26_2169,REJECTED_UNDER_PF,10520.0,2.335,0.188
C26_2170,REJECTED_UNDER_PF,10600.0,2.35,0.19
