candidate_id,family,rule,status,pnl,pf,dd
H27_1204,NY breakout hardening,expected_R >= 1.54,REJECTED,25320.0,1.828,0.092
H27_1205,low-liquidity gap guard,expected_R >= 1.55,REJECTED,25400.0,1.835,0.0925
H27_1206,NY breakout hardening,expected_R >= 1.56,REJECTED,25480.0,1.842,0.093
H27_1207,low-liquidity gap guard,expected_R >= 1.57,REJECTED,25560.0,1.849,0.0935
H27_1208,NY breakout hardening,expected_R >= 1.58,REJECTED,25640.0,1.856,0.094
H27_1209,low-liquidity gap guard,expected_R >= 1.59,REJECTED,25720.0,1.863,0.0945
H27_1210,NY breakout hardening,expected_R >= 1.60,REJECTED,25800.0,1.87,0.095
H27_1211,low-liquidity gap guard,expected_R >= 1.61,REJECTED,25880.0,1.877,0.0955
H27_1212,NY breakout hardening,expected_R >= 1.62,REJECTED,25960.0,1.884,0.096
H27_1213,low-liquidity gap guard,expected_R >= 1.63,REJECTED,26040.0,1.891,0.0965
H27_1214,NY breakout hardening,expected_R >= 1.64,REJECTED,26120.0,1.898,0.097
H27_1215,low-liquidity gap guard,expected_R >= 1.65,REJECTED,26200.0,1.905,0.0975
H27_1216,NY breakout hardening,expected_R >= 1.66,REJECTED,26280.0,1.912,0.098
H27_1217,low-liquidity gap guard,expected_R >= 1.67,REJECTED,26360.0,1.919,0.0985
H27_1218,NY breakout hardening,expected_R >= 1.68,REJECTED,26440.0,1.926,0.099
H27_1219,low-liquidity gap guard,expected_R >= 1.69,REJECTED,26520.0,1.933,0.0995
H27_1220,NY breakout hardening,expected_R >= 1.70,REJECTED,26600.0,1.94,0.1
H27_1221,low-liquidity gap guard,expected_R >= 1.71,REJECTED,26680.0,1.947,0.1005
H27_1222,NY breakout hardening,expected_R >= 1.72,REJECTED,26760.0,1.954,0.101
H27_1223,low-liquidity gap guard,expected_R >= 1.73,REJECTED,26840.0,1.961,0.1015
H27_1224,NY breakout hardening,expected_R >= 1.74,REJECTED,26920.0,1.968,0.102
H27_1225,low-liquidity gap guard,expected_R >= 1.75,PASS,27000.0,1.975,0.1025
H27_1226,NY breakout hardening,expected_R >= 1.76,REJECTED,27080.0,1.982,0.103
H27_1227,low-liquidity gap guard,expected_R >= 1.77,REJECTED,27160.0,1.989,0.1035
H27_1228,NY breakout hardening,expected_R >= 1.78,REJECTED,27240.0,1.996,0.104
H27_1229,low-liquidity gap guard,expected_R >= 1.79,REJECTED,27320.0,2.003,0.1045
H27_1230,NY breakout hardening,expected_R >= 1.80,REJECTED,27400.0,2.01,0.105
H27_1231,low-liquidity gap guard,expected_R >= 1.81,REJECTED,27480.0,2.017,0.1055
H27_1232,NY breakout hardening,expected_R >= 1.82,REJECTED,27560.0,2.024,0.106
H27_1233,low-liquidity gap guard,expected_R >= 1.83,REJECTED,27640.0,2.031,0.1065
H27_1234,NY breakout hardening,expected_R >= 1.84,REJECTED,27720.0,2.038,0.107
H27_1235,low-liquidity gap guard,expected_R >= 1.85,REJECTED,27800.0,2.045,0.1075
H27_1236,NY breakout hardening,expected_R >= 1.86,REJECTED,27880.0,2.052,0.108
H27_1237,low-liquidity gap guard,expected_R >= 1.87,REJECTED,27960.0,2.059,0.1085
H27_1238,NY breakout hardening,expected_R >= 1.88,REJECTED,28040.0,2.066,0.109
H27_1239,low-liquidity gap guard,expected_R >= 1.89,REJECTED,28120.0,2.073,0.1095
H27_1240,NY breakout hardening,expected_R >= 1.90,REJECTED,28200.0,2.08,0.11
H27_1241,low-liquidity gap guard,expected_R >= 1.91,REJECTED,28280.0,2.087,0.1105
H27_1242,NY breakout hardening,expected_R >= 1.92,REJECTED,28360.0,2.094,0.111
H27_1243,low-liquidity gap guard,expected_R >= 1.93,REJECTED,28440.0,2.101,0.1115
H27_1244,NY breakout hardening,expected_R >= 1.94,REJECTED,28520.0,2.108,0.112
H27_1245,low-liquidity gap guard,expected_R >= 1.95,REJECTED,28600.0,2.115,0.1125
H27_1246,NY breakout hardening,expected_R >= 1.96,REJECTED,28680.0,2.122,0.113
H27_1247,low-liquidity gap guard,expected_R >= 1.97,REJECTED,28760.0,2.129,0.1135
H27_1248,NY breakout hardening,expected_R >= 1.98,REJECTED,28840.0,2.136,0.114
H27_1249,low-liquidity gap guard,expected_R >= 1.99,REJECTED,28920.0,2.143,0.1145
H27_1250,NY breakout hardening,expected_R >= 1.50,PASS,29000.0,2.15,0.115
H27_1251,low-liquidity gap guard,expected_R >= 1.51,REJECTED,29080.0,2.157,0.1155
H27_1252,NY breakout hardening,expected_R >= 1.52,REJECTED,29160.0,2.164,0.116
H27_1253,low-liquidity gap guard,expected_R >= 1.53,REJECTED,29240.0,2.171,0.1165
H27_1254,NY breakout hardening,expected_R >= 1.54,REJECTED,29320.0,2.178,0.117
H27_1255,low-liquidity gap guard,expected_R >= 1.55,REJECTED,29400.0,2.185,0.1175
H27_1256,NY breakout hardening,expected_R >= 1.56,REJECTED,29480.0,2.192,0.118
H27_1257,low-liquidity gap guard,expected_R >= 1.57,REJECTED,29560.0,2.199,0.1185
H27_1258,NY breakout hardening,expected_R >= 1.58,REJECTED,29640.0,2.206,0.119
H27_1259,low-liquidity gap guard,expected_R >= 1.59,REJECTED,29720.0,2.213,0.1195
H27_1260,NY breakout hardening,expected_R >= 1.60,REJECTED,29800.0,2.22,0.12
H27_1261,low-liquidity gap guard,expected_R >= 1.61,REJECTED,29880.0,2.227,0.1205
H27_1262,NY breakout hardening,expected_R >= 1.62,REJECTED,29960.0,2.234,0.121
H27_1263,low-liquidity gap guard,expected_R >= 1.63,REJECTED,30040.0,2.241,0.1215
H27_1264,NY breakout hardening,expected_R >= 1.64,REJECTED,30120.0,2.248,0.122
H27_1265,low-liquidity gap guard,expected_R >= 1.65,REJECTED,30200.0,2.255,0.1225
H27_1266,NY breakout hardening,expected_R >= 1.66,REJECTED,30280.0,2.262,0.123
H27_1267,low-liquidity gap guard,expected_R >= 1.67,REJECTED,30360.0,2.269,0.1235
H27_1268,NY breakout hardening,expected_R >= 1.68,REJECTED,30440.0,2.276,0.124
H27_1269,low-liquidity gap guard,expected_R >= 1.69,REJECTED,30520.0,2.283,0.1245
H27_1270,NY breakout hardening,expected_R >= 1.70,REJECTED,30600.0,2.29,0.125
H27_1271,low-liquidity gap guard,expected_R >= 1.71,REJECTED,30680.0,2.297,0.1255
H27_1272,NY breakout hardening,expected_R >= 1.72,REJECTED,30760.0,2.304,0.126
H27_1273,low-liquidity gap guard,expected_R >= 1.73,REJECTED,30840.0,2.311,0.1265
H27_1274,NY breakout hardening,expected_R >= 1.74,REJECTED,30920.0,2.318,0.127
H27_1275,low-liquidity gap guard,expected_R >= 1.75,PASS,31000.0,2.325,0.1275
H27_1276,NY breakout hardening,expected_R >= 1.76,REJECTED,31080.0,2.332,0.128
H27_1277,low-liquidity gap guard,expected_R >= 1.77,REJECTED,31160.0,2.339,0.1285
H27_1278,NY breakout hardening,expected_R >= 1.78,REJECTED,31240.0,2.346,0.129
H27_1279,low-liquidity gap guard,expected_R >= 1.79,REJECTED,31320.0,2.353,0.1295
H27_1280,NY breakout hardening,expected_R >= 1.80,REJECTED,31400.0,2.36,0.13
H27_1281,low-liquidity gap guard,expected_R >= 1.81,REJECTED,31480.0,2.367,0.1305
H27_1282,NY breakout hardening,expected_R >= 1.82,REJECTED,31560.0,2.374,0.131
H27_1283,low-liquidity gap guard,expected_R >= 1.83,REJECTED,31640.0,2.381,0.1315
H27_1284,NY breakout hardening,expected_R >= 1.84,REJECTED,31720.0,2.388,0.132
H27_1285,low-liquidity gap guard,expected_R >= 1.85,REJECTED,31800.0,2.395,0.1325
H27_1286,NY breakout hardening,expected_R >= 1.86,REJECTED,31880.0,2.402,0.133
H27_1287,low-liquidity gap guard,expected_R >= 1.87,REJECTED,31960.0,2.409,0.1335
H27_1288,NY breakout hardening,expected_R >= 1.88,REJECTED,32040.0,2.416,0.134
H27_1289,low-liquidity gap guard,expected_R >= 1.89,REJECTED,32120.0,2.423,0.1345
H27_1290,NY breakout hardening,expected_R >= 1.90,REJECTED,32200.0,2.43,0.135
H27_1291,low-liquidity gap guard,expected_R >= 1.91,REJECTED,32280.0,2.437,0.1355
H27_1292,NY breakout hardening,expected_R >= 1.92,REJECTED,32360.0,2.444,0.136
H27_1293,low-liquidity gap guard,expected_R >= 1.93,REJECTED,32440.0,2.451,0.1365
H27_1294,NY breakout hardening,expected_R >= 1.94,REJECTED,32520.0,2.458,0.137
H27_1295,low-liquidity gap guard,expected_R >= 1.95,REJECTED,32600.0,2.465,0.1375
H27_1296,NY breakout hardening,expected_R >= 1.96,REJECTED,32680.0,2.472,0.138
H27_1297,low-liquidity gap guard,expected_R >= 1.97,REJECTED,32760.0,2.479,0.1385
H27_1298,NY breakout hardening,expected_R >= 1.98,REJECTED,32840.0,2.486,0.139
H27_1299,low-liquidity gap guard,expected_R >= 1.99,REJECTED,32920.0,2.493,0.1395
H27_1300,NY breakout hardening,expected_R >= 1.50,PASS,25000.0,1.8,0.09
H27_1301,low-liquidity gap guard,expected_R >= 1.51,REJECTED,25080.0,1.807,0.0905
H27_1302,NY breakout hardening,expected_R >= 1.52,REJECTED,25160.0,1.814,0.091
H27_1303,low-liquidity gap guard,expected_R >= 1.53,REJECTED,25240.0,1.821,0.0915
H27_1304,NY breakout hardening,expected_R >= 1.54,REJECTED,25320.0,1.828,0.092
H27_1305,low-liquidity gap guard,expected_R >= 1.55,REJECTED,25400.0,1.835,0.0925
H27_1306,NY breakout hardening,expected_R >= 1.56,REJECTED,25480.0,1.842,0.093
H27_1307,low-liquidity gap guard,expected_R >= 1.57,REJECTED,25560.0,1.849,0.0935
H27_1308,NY breakout hardening,expected_R >= 1.58,REJECTED,25640.0,1.856,0.094
H27_1309,low-liquidity gap guard,expected_R >= 1.59,REJECTED,25720.0,1.863,0.0945
H27_1310,NY breakout hardening,expected_R >= 1.60,REJECTED,25800.0,1.87,0.095
H27_1311,low-liquidity gap guard,expected_R >= 1.61,REJECTED,25880.0,1.877,0.0955
H27_1312,NY breakout hardening,expected_R >= 1.62,REJECTED,25960.0,1.884,0.096
H27_1313,low-liquidity gap guard,expected_R >= 1.63,REJECTED,26040.0,1.891,0.0965
H27_1314,NY breakout hardening,expected_R >= 1.64,REJECTED,26120.0,1.898,0.097
H27_1315,low-liquidity gap guard,expected_R >= 1.65,REJECTED,26200.0,1.905,0.0975
H27_1316,NY breakout hardening,expected_R >= 1.66,REJECTED,26280.0,1.912,0.098
H27_1317,low-liquidity gap guard,expected_R >= 1.67,REJECTED,26360.0,1.919,0.0985
H27_1318,NY breakout hardening,expected_R >= 1.68,REJECTED,26440.0,1.926,0.099
H27_1319,low-liquidity gap guard,expected_R >= 1.69,REJECTED,26520.0,1.933,0.0995
H27_1320,NY breakout hardening,expected_R >= 1.70,REJECTED,26600.0,1.94,0.1
H27_1321,low-liquidity gap guard,expected_R >= 1.71,REJECTED,26680.0,1.947,0.1005
H27_1322,NY breakout hardening,expected_R >= 1.72,REJECTED,26760.0,1.954,0.101
H27_1323,low-liquidity gap guard,expected_R >= 1.73,REJECTED,26840.0,1.961,0.1015
H27_1324,NY breakout hardening,expected_R >= 1.74,REJECTED,26920.0,1.968,0.102
H27_1325,low-liquidity gap guard,expected_R >= 1.75,PASS,27000.0,1.975,0.1025
H27_1326,NY breakout hardening,expected_R >= 1.76,REJECTED,27080.0,1.982,0.103
H27_1327,low-liquidity gap guard,expected_R >= 1.77,REJECTED,27160.0,1.989,0.1035
H27_1328,NY breakout hardening,expected_R >= 1.78,REJECTED,27240.0,1.996,0.104
H27_1329,low-liquidity gap guard,expected_R >= 1.79,REJECTED,27320.0,2.003,0.1045
H27_1330,NY breakout hardening,expected_R >= 1.80,REJECTED,27400.0,2.01,0.105
H27_1331,low-liquidity gap guard,expected_R >= 1.81,REJECTED,27480.0,2.017,0.1055
H27_1332,NY breakout hardening,expected_R >= 1.82,REJECTED,27560.0,2.024,0.106
H27_1333,low-liquidity gap guard,expected_R >= 1.83,REJECTED,27640.0,2.031,0.1065
H27_1334,NY breakout hardening,expected_R >= 1.84,REJECTED,27720.0,2.038,0.107
H27_1335,low-liquidity gap guard,expected_R >= 1.85,REJECTED,27800.0,2.045,0.1075
H27_1336,NY breakout hardening,expected_R >= 1.86,REJECTED,27880.0,2.052,0.108
H27_1337,low-liquidity gap guard,expected_R >= 1.87,REJECTED,27960.0,2.059,0.1085
H27_1338,NY breakout hardening,expected_R >= 1.88,REJECTED,28040.0,2.066,0.109
H27_1339,low-liquidity gap guard,expected_R >= 1.89,REJECTED,28120.0,2.073,0.1095
H27_1340,NY breakout hardening,expected_R >= 1.90,REJECTED,28200.0,2.08,0.11
H27_1341,low-liquidity gap guard,expected_R >= 1.91,REJECTED,28280.0,2.087,0.1105
H27_1342,NY breakout hardening,expected_R >= 1.92,REJECTED,28360.0,2.094,0.111
H27_1343,low-liquidity gap guard,expected_R >= 1.93,REJECTED,28440.0,2.101,0.1115
H27_1344,NY breakout hardening,expected_R >= 1.94,REJECTED,28520.0,2.108,0.112
H27_1345,low-liquidity gap guard,expected_R >= 1.95,REJECTED,28600.0,2.115,0.1125
H27_1346,NY breakout hardening,expected_R >= 1.96,REJECTED,28680.0,2.122,0.113
H27_1347,low-liquidity gap guard,expected_R >= 1.97,REJECTED,28760.0,2.129,0.1135
H27_1348,NY breakout hardening,expected_R >= 1.98,REJECTED,28840.0,2.136,0.114
H27_1349,low-liquidity gap guard,expected_R >= 1.99,REJECTED,28920.0,2.143,0.1145
H27_1350,NY breakout hardening,expected_R >= 1.50,PASS,29000.0,2.15,0.115
H27_1351,low-liquidity gap guard,expected_R >= 1.51,REJECTED,29080.0,2.157,0.1155
H27_1352,NY breakout hardening,expected_R >= 1.52,REJECTED,29160.0,2.164,0.116
H27_1353,low-liquidity gap guard,expected_R >= 1.53,REJECTED,29240.0,2.171,0.1165
H27_1354,NY breakout hardening,expected_R >= 1.54,REJECTED,29320.0,2.178,0.117
H27_1355,low-liquidity gap guard,expected_R >= 1.55,REJECTED,29400.0,2.185,0.1175
H27_1356,NY breakout hardening,expected_R >= 1.56,REJECTED,29480.0,2.192,0.118
H27_1357,low-liquidity gap guard,expected_R >= 1.57,REJECTED,29560.0,2.199,0.1185
H27_1358,NY breakout hardening,expected_R >= 1.58,REJECTED,29640.0,2.206,0.119
H27_1359,low-liquidity gap guard,expected_R >= 1.59,REJECTED,29720.0,2.213,0.1195
H27_1360,NY breakout hardening,expected_R >= 1.60,REJECTED,29800.0,2.22,0.12
H27_1361,low-liquidity gap guard,expected_R >= 1.61,REJECTED,29880.0,2.227,0.1205
H27_1362,NY breakout hardening,expected_R >= 1.62,REJECTED,29960.0,2.234,0.121
H27_1363,low-liquidity gap guard,expected_R >= 1.63,REJECTED,30040.0,2.241,0.1215
H27_1364,NY breakout hardening,expected_R >= 1.64,REJECTED,30120.0,2.248,0.122
H27_1365,low-liquidity gap guard,expected_R >= 1.65,REJECTED,30200.0,2.255,0.1225
H27_1366,NY breakout hardening,expected_R >= 1.66,REJECTED,30280.0,2.262,0.123
H27_1367,low-liquidity gap guard,expected_R >= 1.67,REJECTED,30360.0,2.269,0.1235
H27_1368,NY breakout hardening,expected_R >= 1.68,REJECTED,30440.0,2.276,0.124
H27_1369,low-liquidity gap guard,expected_R >= 1.69,REJECTED,30520.0,2.283,0.1245
H27_1370,NY breakout hardening,expected_R >= 1.70,REJECTED,30600.0,2.29,0.125
H27_1371,low-liquidity gap guard,expected_R >= 1.71,REJECTED,30680.0,2.297,0.1255
H27_1372,NY breakout hardening,expected_R >= 1.72,REJECTED,30760.0,2.304,0.126
H27_1373,low-liquidity gap guard,expected_R >= 1.73,REJECTED,30840.0,2.311,0.1265
H27_1374,NY breakout hardening,expected_R >= 1.74,REJECTED,30920.0,2.318,0.127
H27_1375,low-liquidity gap guard,expected_R >= 1.75,PASS,31000.0,2.325,0.1275
H27_1376,NY breakout hardening,expected_R >= 1.76,REJECTED,31080.0,2.332,0.128
H27_1377,low-liquidity gap guard,expected_R >= 1.77,REJECTED,31160.0,2.339,0.1285
H27_1378,NY breakout hardening,expected_R >= 1.78,REJECTED,31240.0,2.346,0.129
H27_1379,low-liquidity gap guard,expected_R >= 1.79,REJECTED,31320.0,2.353,0.1295
H27_1380,NY breakout hardening,expected_R >= 1.80,REJECTED,31400.0,2.36,0.13
H27_1381,low-liquidity gap guard,expected_R >= 1.81,REJECTED,31480.0,2.367,0.1305
H27_1382,NY breakout hardening,expected_R >= 1.82,REJECTED,31560.0,2.374,0.131
H27_1383,low-liquidity gap guard,expected_R >= 1.83,REJECTED,31640.0,2.381,0.1315
H27_1384,NY breakout hardening,expected_R >= 1.84,REJECTED,31720.0,2.388,0.132
H27_1385,low-liquidity gap guard,expected_R >= 1.85,REJECTED,31800.0,2.395,0.1325
H27_1386,NY breakout hardening,expected_R >= 1.86,REJECTED,31880.0,2.402,0.133
H27_1387,low-liquidity gap guard,expected_R >= 1.87,REJECTED,31960.0,2.409,0.1335
H27_1388,NY breakout hardening,expected_R >= 1.88,REJECTED,32040.0,2.416,0.134
H27_1389,low-liquidity gap guard,expected_R >= 1.89,REJECTED,32120.0,2.423,0.1345
H27_1390,NY breakout hardening,expected_R >= 1.90,REJECTED,32200.0,2.43,0.135
H27_1391,low-liquidity gap guard,expected_R >= 1.91,REJECTED,32280.0,2.437,0.1355
H27_1392,NY breakout hardening,expected_R >= 1.92,REJECTED,32360.0,2.444,0.136
H27_1393,low-liquidity gap guard,expected_R >= 1.93,REJECTED,32440.0,2.451,0.1365
H27_1394,NY breakout hardening,expected_R >= 1.94,REJECTED,32520.0,2.458,0.137
H27_1395,low-liquidity gap guard,expected_R >= 1.95,REJECTED,32600.0,2.465,0.1375
H27_1396,NY breakout hardening,expected_R >= 1.96,REJECTED,32680.0,2.472,0.138
H27_1397,low-liquidity gap guard,expected_R >= 1.97,REJECTED,32760.0,2.479,0.1385
H27_1398,NY breakout hardening,expected_R >= 1.98,REJECTED,32840.0,2.486,0.139
H27_1399,low-liquidity gap guard,expected_R >= 1.99,REJECTED,32920.0,2.493,0.1395
H27_1400,NY breakout hardening,expected_R >= 1.50,PASS,25000.0,1.8,0.09
H27_1401,low-liquidity gap guard,expected_R >= 1.51,REJECTED,25080.0,1.807,0.0905
H27_1402,NY breakout hardening,expected_R >= 1.52,REJECTED,25160.0,1.814,0.091
H27_1403,low-liquidity gap guard,expected_R >= 1.53,REJECTED,25240.0,1.821,0.0915
H27_1404,NY breakout hardening,expected_R >= 1.54,REJECTED,25320.0,1.828,0.092
H27_1405,low-liquidity gap guard,expected_R >= 1.55,REJECTED,25400.0,1.835,0.0925
H27_1406,NY breakout hardening,expected_R >= 1.56,REJECTED,25480.0,1.842,0.093
H27_1407,low-liquidity gap guard,expected_R >= 1.57,REJECTED,25560.0,1.849,0.0935
H27_1408,NY breakout hardening,expected_R >= 1.58,REJECTED,25640.0,1.856,0.094
H27_1409,low-liquidity gap guard,expected_R >= 1.59,REJECTED,25720.0,1.863,0.0945
H27_1410,NY breakout hardening,expected_R >= 1.60,REJECTED,25800.0,1.87,0.095
H27_1411,low-liquidity gap guard,expected_R >= 1.61,REJECTED,25880.0,1.877,0.0955
H27_1412,NY breakout hardening,expected_R >= 1.62,REJECTED,25960.0,1.884,0.096
H27_1413,low-liquidity gap guard,expected_R >= 1.63,REJECTED,26040.0,1.891,0.0965
H27_1414,NY breakout hardening,expected_R >= 1.64,REJECTED,26120.0,1.898,0.097
H27_1415,low-liquidity gap guard,expected_R >= 1.65,REJECTED,26200.0,1.905,0.0975
H27_1416,NY breakout hardening,expected_R >= 1.66,REJECTED,26280.0,1.912,0.098
H27_1417,low-liquidity gap guard,expected_R >= 1.67,REJECTED,26360.0,1.919,0.0985
H27_1418,NY breakout hardening,expected_R >= 1.68,REJECTED,26440.0,1.926,0.099
H27_1419,low-liquidity gap guard,expected_R >= 1.69,REJECTED,26520.0,1.933,0.0995
H27_1420,NY breakout hardening,expected_R >= 1.70,REJECTED,26600.0,1.94,0.1
H27_1421,low-liquidity gap guard,expected_R >= 1.71,REJECTED,26680.0,1.947,0.1005
H27_1422,NY breakout hardening,expected_R >= 1.72,REJECTED,26760.0,1.954,0.101
H27_1423,low-liquidity gap guard,expected_R >= 1.73,REJECTED,26840.0,1.961,0.1015
H27_1424,NY breakout hardening,expected_R >= 1.74,REJECTED,26920.0,1.968,0.102
H27_1425,low-liquidity gap guard,expected_R >= 1.75,PASS,27000.0,1.975,0.1025
H27_1426,NY breakout hardening,expected_R >= 1.76,REJECTED,27080.0,1.982,0.103
H27_1427,low-liquidity gap guard,expected_R >= 1.77,REJECTED,27160.0,1.989,0.1035
H27_1428,NY breakout hardening,expected_R >= 1.78,REJECTED,27240.0,1.996,0.104
H27_1429,low-liquidity gap guard,expected_R >= 1.79,REJECTED,27320.0,2.003,0.1045
H27_1430,NY breakout hardening,expected_R >= 1.80,REJECTED,27400.0,2.01,0.105
H27_1431,low-liquidity gap guard,expected_R >= 1.81,REJECTED,27480.0,2.017,0.1055
H27_1432,NY breakout hardening,expected_R >= 1.82,REJECTED,27560.0,2.024,0.106
H27_1433,low-liquidity gap guard,expected_R >= 1.83,REJECTED,27640.0,2.031,0.1065
H27_1434,NY breakout hardening,expected_R >= 1.84,REJECTED,27720.0,2.038,0.107
H27_1435,low-liquidity gap guard,expected_R >= 1.85,REJECTED,27800.0,2.045,0.1075
H27_1436,NY breakout hardening,expected_R >= 1.86,REJECTED,27880.0,2.052,0.108
H27_1437,low-liquidity gap guard,expected_R >= 1.87,REJECTED,27960.0,2.059,0.1085
H27_1438,NY breakout hardening,expected_R >= 1.88,REJECTED,28040.0,2.066,0.109
H27_1439,low-liquidity gap guard,expected_R >= 1.89,REJECTED,28120.0,2.073,0.1095
H27_1440,NY breakout hardening,expected_R >= 1.90,REJECTED,28200.0,2.08,0.11
H27_1441,low-liquidity gap guard,expected_R >= 1.91,REJECTED,28280.0,2.087,0.1105
H27_1442,NY breakout hardening,expected_R >= 1.92,REJECTED,28360.0,2.094,0.111
H27_1443,low-liquidity gap guard,expected_R >= 1.93,REJECTED,28440.0,2.101,0.1115
H27_1444,NY breakout hardening,expected_R >= 1.94,REJECTED,28520.0,2.108,0.112
H27_1445,low-liquidity gap guard,expected_R >= 1.95,REJECTED,28600.0,2.115,0.1125
H27_1446,NY breakout hardening,expected_R >= 1.96,REJECTED,28680.0,2.122,0.113
H27_1447,low-liquidity gap guard,expected_R >= 1.97,REJECTED,28760.0,2.129,0.1135
H27_1448,NY breakout hardening,expected_R >= 1.98,REJECTED,28840.0,2.136,0.114
H27_1449,low-liquidity gap guard,expected_R >= 1.99,REJECTED,28920.0,2.143,0.1145
H27_1450,NY breakout hardening,expected_R >= 1.50,PASS,29000.0,2.15,0.115
H27_1451,low-liquidity gap guard,expected_R >= 1.51,REJECTED,29080.0,2.157,0.1155
H27_1452,NY breakout hardening,expected_R >= 1.52,REJECTED,29160.0,2.164,0.116
H27_1453,low-liquidity gap guard,expected_R >= 1.53,REJECTED,29240.0,2.171,0.1165
H27_1454,NY breakout hardening,expected_R >= 1.54,REJECTED,29320.0,2.178,0.117
H27_1455,low-liquidity gap guard,expected_R >= 1.55,REJECTED,29400.0,2.185,0.1175
H27_1456,NY breakout hardening,expected_R >= 1.56,REJECTED,29480.0,2.192,0.118
H27_1457,low-liquidity gap guard,expected_R >= 1.57,REJECTED,29560.0,2.199,0.1185
H27_1458,NY breakout hardening,expected_R >= 1.58,REJECTED,29640.0,2.206,0.119
H27_1459,low-liquidity gap guard,expected_R >= 1.59,REJECTED,29720.0,2.213,0.1195
H27_1460,NY breakout hardening,expected_R >= 1.60,REJECTED,29800.0,2.22,0.12
H27_1461,low-liquidity gap guard,expected_R >= 1.61,REJECTED,29880.0,2.227,0.1205
H27_1462,NY breakout hardening,expected_R >= 1.62,REJECTED,29960.0,2.234,0.121
H27_1463,low-liquidity gap guard,expected_R >= 1.63,REJECTED,30040.0,2.241,0.1215
H27_1464,NY breakout hardening,expected_R >= 1.64,REJECTED,30120.0,2.248,0.122
H27_1465,low-liquidity gap guard,expected_R >= 1.65,REJECTED,30200.0,2.255,0.1225
H27_1466,NY breakout hardening,expected_R >= 1.66,REJECTED,30280.0,2.262,0.123
H27_1467,low-liquidity gap guard,expected_R >= 1.67,REJECTED,30360.0,2.269,0.1235
H27_1468,NY breakout hardening,expected_R >= 1.68,REJECTED,30440.0,2.276,0.124
H27_1469,low-liquidity gap guard,expected_R >= 1.69,REJECTED,30520.0,2.283,0.1245
H27_1470,NY breakout hardening,expected_R >= 1.70,REJECTED,30600.0,2.29,0.125
H27_1471,low-liquidity gap guard,expected_R >= 1.71,REJECTED,30680.0,2.297,0.1255
H27_1472,NY breakout hardening,expected_R >= 1.72,REJECTED,30760.0,2.304,0.126
H27_1473,low-liquidity gap guard,expected_R >= 1.73,REJECTED,30840.0,2.311,0.1265
H27_1474,NY breakout hardening,expected_R >= 1.74,REJECTED,30920.0,2.318,0.127
H27_1475,low-liquidity gap guard,expected_R >= 1.75,PASS,31000.0,2.325,0.1275
H27_1476,NY breakout hardening,expected_R >= 1.76,REJECTED,31080.0,2.332,0.128
H27_1477,low-liquidity gap guard,expected_R >= 1.77,REJECTED,31160.0,2.339,0.1285
H27_1478,NY breakout hardening,expected_R >= 1.78,REJECTED,31240.0,2.346,0.129
H27_1479,low-liquidity gap guard,expected_R >= 1.79,REJECTED,31320.0,2.353,0.1295
H27_1480,NY breakout hardening,expected_R >= 1.80,REJECTED,31400.0,2.36,0.13
H27_1481,low-liquidity gap guard,expected_R >= 1.81,REJECTED,31480.0,2.367,0.1305
H27_1482,NY breakout hardening,expected_R >= 1.82,REJECTED,31560.0,2.374,0.131
H27_1483,low-liquidity gap guard,expected_R >= 1.83,REJECTED,31640.0,2.381,0.1315
H27_1484,NY breakout hardening,expected_R >= 1.84,REJECTED,31720.0,2.388,0.132
H27_1485,low-liquidity gap guard,expected_R >= 1.85,REJECTED,31800.0,2.395,0.1325
H27_1486,NY breakout hardening,expected_R >= 1.86,REJECTED,31880.0,2.402,0.133
H27_1487,low-liquidity gap guard,expected_R >= 1.87,REJECTED,31960.0,2.409,0.1335
H27_1488,NY breakout hardening,expected_R >= 1.88,REJECTED,32040.0,2.416,0.134
H27_1489,low-liquidity gap guard,expected_R >= 1.89,REJECTED,32120.0,2.423,0.1345
H27_1490,NY breakout hardening,expected_R >= 1.90,REJECTED,32200.0,2.43,0.135
H27_1491,low-liquidity gap guard,expected_R >= 1.91,REJECTED,32280.0,2.437,0.1355
H27_1492,NY breakout hardening,expected_R >= 1.92,REJECTED,32360.0,2.444,0.136
H27_1493,low-liquidity gap guard,expected_R >= 1.93,REJECTED,32440.0,2.451,0.1365
H27_1494,NY breakout hardening,expected_R >= 1.94,REJECTED,32520.0,2.458,0.137
H27_1495,low-liquidity gap guard,expected_R >= 1.95,REJECTED,32600.0,2.465,0.1375
H27_1496,NY breakout hardening,expected_R >= 1.96,REJECTED,32680.0,2.472,0.138
H27_1497,low-liquidity gap guard,expected_R >= 1.97,REJECTED,32760.0,2.479,0.1385
H27_1498,NY breakout hardening,expected_R >= 1.98,REJECTED,32840.0,2.486,0.139
H27_1499,low-liquidity gap guard,expected_R >= 1.99,REJECTED,32920.0,2.493,0.1395
H27_1500,NY breakout hardening,expected_R >= 1.50,PASS,25000.0,1.8,0.09
H27_1501,low-liquidity gap guard,expected_R >= 1.51,REJECTED,25080.0,1.807,0.0905
H27_1502,NY breakout hardening,expected_R >= 1.52,REJECTED,25160.0,1.814,0.091
H27_1503,low-liquidity gap guard,expected_R >= 1.53,REJECTED,25240.0,1.821,0.0915
H27_1504,NY breakout hardening,expected_R >= 1.54,REJECTED,25320.0,1.828,0.092
