candidate_id,template_type,adx_thresh,expected_r_gate,parameter_hash
C26_0381,bollinger_expansion_breakout,16,1.81,0e22d8cfcfde7364
C26_0382,bollinger_expansion_breakout,17,1.82,b03f985fa1f3f86c
C26_0383,bollinger_expansion_breakout,18,1.83,51e00217cb98f8ea
C26_0384,bollinger_expansion_breakout,19,1.84,25af7e32dc500a6b
C26_0385,bollinger_expansion_breakout,20,1.85,7f5cf3e3fc6bbe5e
C26_0386,bollinger_expansion_breakout,21,1.86,758b6b5ab0dc14db
C26_0387,bollinger_expansion_breakout,22,1.87,938a854c766ae451
C26_0388,bollinger_expansion_breakout,23,1.88,483727063626dd1f
C26_0389,bollinger_expansion_breakout,24,1.89,ae4d36bb08e39d4d
C26_0390,bollinger_expansion_breakout,25,1.9,9f98502d0b1e873d
C26_0391,bollinger_expansion_breakout,26,1.91,059bf1cd40f40757
C26_0392,bollinger_expansion_breakout,27,1.92,2500ee4aaa6cfc45
C26_0393,bollinger_expansion_breakout,28,1.93,b255d0d41d2d7a06
C26_0394,bollinger_expansion_breakout,29,1.94,3c486bdd5b29b8c9
C26_0395,bollinger_expansion_breakout,30,1.95,ef76a879de47e3dd
C26_0396,bollinger_expansion_breakout,31,1.96,0db62eb55952ff38
C26_0397,bollinger_expansion_breakout,32,1.97,d12ad5afa95c89b0
C26_0398,bollinger_expansion_breakout,33,1.98,ae294257432bccfe
C26_0399,bollinger_expansion_breakout,34,1.99,85ba66dc2e8f5847
C26_0400,bollinger_expansion_breakout,15,1.5,23fc582c60bc6b9e
C26_0401,bollinger_expansion_breakout,16,1.51,58e47cf9c9a4e0ff
C26_0402,bollinger_expansion_breakout,17,1.52,459fa92876fe2e7f
C26_0403,bollinger_expansion_breakout,18,1.53,e3276dcb0e589969
C26_0404,bollinger_expansion_breakout,19,1.54,983740077467de64
C26_0405,bollinger_expansion_breakout,20,1.55,2db1e6d8ecc7653e
C26_0406,bollinger_expansion_breakout,21,1.56,5a9e6c0a9bcc7a2c
C26_0407,bollinger_expansion_breakout,22,1.57,35f8fb37daa18cbd
C26_0408,bollinger_expansion_breakout,23,1.58,490c0458f4c64fb1
C26_0409,bollinger_expansion_breakout,24,1.59,3f800b78bd6cd534
C26_0410,bollinger_expansion_breakout,25,1.6,5533dd5819ddcaf5
C26_0411,bollinger_expansion_breakout,26,1.61,509a31f442c7a90d
C26_0412,bollinger_expansion_breakout,27,1.62,3ec846b099e1c79c
C26_0413,bollinger_expansion_breakout,28,1.63,f9d9c8a8ee35cef2
C26_0414,bollinger_expansion_breakout,29,1.64,a9800ceeee32e7ef
C26_0415,bollinger_expansion_breakout,30,1.65,58c0dfc31ef69a7f
C26_0416,bollinger_expansion_breakout,31,1.66,0d88b4171426f6c1
C26_0417,bollinger_expansion_breakout,32,1.67,641d3cd63fd50175
C26_0418,bollinger_expansion_breakout,33,1.68,5c849cc42079c377
C26_0419,bollinger_expansion_breakout,34,1.69,9738c98181f802ea
C26_0420,bollinger_expansion_breakout,15,1.7,243ca58240997855
C26_0421,bollinger_expansion_breakout,16,1.71,3ae76d7a248d9698
C26_0422,bollinger_expansion_breakout,17,1.72,c4fec792e10619d7
C26_0423,bollinger_expansion_breakout,18,1.73,29be29ae87e56f5e
C26_0424,bollinger_expansion_breakout,19,1.74,a147d5d6f589b86c
C26_0425,bollinger_expansion_breakout,20,1.75,e433dbb4b2fc870f
C26_0426,bollinger_expansion_breakout,21,1.76,e8169745314e7c07
C26_0427,bollinger_expansion_breakout,22,1.77,020c89ac15436f65
C26_0428,bollinger_expansion_breakout,23,1.78,646f9a8a5e971c6e
C26_0429,bollinger_expansion_breakout,24,1.79,8f77b0bafdb89258
C26_0430,bollinger_expansion_breakout,25,1.8,445c438a8290bffc
C26_0431,bollinger_expansion_breakout,26,1.81,8ced2761459860f9
C26_0432,bollinger_expansion_breakout,27,1.82,5a45b7d97db694ff
C26_0433,bollinger_expansion_breakout,28,1.83,32471203aeab4b45
C26_0434,bollinger_expansion_breakout,29,1.84,de6bd11cd622df2e
C26_0435,bollinger_expansion_breakout,30,1.85,9f17e795f785ebdd
C26_0436,bollinger_expansion_breakout,31,1.86,1fbf37f8fd56c7cd
C26_0437,bollinger_expansion_breakout,32,1.87,23c0d480f46c2db4
C26_0438,bollinger_expansion_breakout,33,1.88,080ddfaa161a921d
C26_0439,bollinger_expansion_breakout,34,1.89,7347c6db62223cc5
C26_0440,bollinger_expansion_breakout,15,1.9,73c02e161ea835a0
C26_0441,bollinger_expansion_breakout,16,1.91,f45c318a6b2d1c54
C26_0442,bollinger_expansion_breakout,17,1.92,bc1f6d0670a19265
C26_0443,bollinger_expansion_breakout,18,1.93,e17520a406ae2aa2
C26_0444,bollinger_expansion_breakout,19,1.94,ccef0266bc76179c
C26_0445,bollinger_expansion_breakout,20,1.95,9ae3c9203744aad8
C26_0446,bollinger_expansion_breakout,21,1.96,d182baf98bee8b98
C26_0447,bollinger_expansion_breakout,22,1.97,9ca11b3bf66a661d
C26_0448,bollinger_expansion_breakout,23,1.98,68aab15f8580450d
C26_0449,bollinger_expansion_breakout,24,1.99,e64ef475a31ea9a7
C26_0450,bollinger_expansion_breakout,25,1.5,e1f8077442add9c5
C26_0451,bollinger_expansion_breakout,26,1.51,73cc85ce0322f29d
C26_0452,bollinger_expansion_breakout,27,1.52,67835da21a0c7651
C26_0453,bollinger_expansion_breakout,28,1.53,22b732ed9731727f
C26_0454,bollinger_expansion_breakout,29,1.54,2b7877a09d808e81
C26_0455,bollinger_expansion_breakout,30,1.55,538e1bc2c8f6fe21
C26_0456,bollinger_expansion_breakout,31,1.56,d81f043fbc8df6b9
C26_0457,bollinger_expansion_breakout,32,1.57,d5809a9ff0066333
C26_0458,bollinger_expansion_breakout,33,1.58,e2eff96b9dcd91b9
C26_0459,bollinger_expansion_breakout,34,1.59,41dd19cfe8494016
C26_0460,bollinger_expansion_breakout,15,1.6,b6cdd5b32270a449
C26_0461,bollinger_expansion_breakout,16,1.61,5c59757727762eb0
C26_0462,bollinger_expansion_breakout,17,1.62,4dc32f7171796475
C26_0463,bollinger_expansion_breakout,18,1.63,a35f0cdae78232e5
C26_0464,bollinger_expansion_breakout,19,1.64,383285274a809bfb
C26_0465,bollinger_expansion_breakout,20,1.65,53d9bfd2c474c4c4
C26_0466,bollinger_expansion_breakout,21,1.66,3c7d1d509a736e08
C26_0467,bollinger_expansion_breakout,22,1.67,3945a765b6386b20
C26_0468,bollinger_expansion_breakout,23,1.68,8de1fa730006c400
C26_0469,bollinger_expansion_breakout,24,1.69,3ca919497e7d7f46
C26_0470,bollinger_expansion_breakout,25,1.7,9b06bc5f4da3a38a
C26_0471,bollinger_expansion_breakout,26,1.71,000a39d08b6b23c7
C26_0472,bollinger_expansion_breakout,27,1.72,784d6ec4693ea418
C26_0473,bollinger_expansion_breakout,28,1.73,00e227ddf18ffc25
C26_0474,bollinger_expansion_breakout,29,1.74,6378ce3f9b48f5b5
C26_0475,bollinger_expansion_breakout,30,1.75,6a7c35783381b723
C26_0476,bollinger_expansion_breakout,31,1.76,1ff7486e66913049
C26_0477,bollinger_expansion_breakout,32,1.77,73d62aa6271879aa
C26_0478,bollinger_expansion_breakout,33,1.78,781060f5574d258d
C26_0479,bollinger_expansion_breakout,34,1.79,9eda32cfb60bc209
C26_0480,bollinger_expansion_breakout,15,1.8,066708600dcb6f4f
C26_0481,bollinger_expansion_breakout,16,1.81,a1ba1e6f78d8b58f
C26_0482,bollinger_expansion_breakout,17,1.82,01eaa21a6f0fdb73
C26_0483,bollinger_expansion_breakout,18,1.83,d542a0f9dbc5e2c0
C26_0484,bollinger_expansion_breakout,19,1.84,a1ad6768c144c599
C26_0485,bollinger_expansion_breakout,20,1.85,88add506ab60cf40
C26_0486,bollinger_expansion_breakout,21,1.86,e21c6b1b7ea2e182
C26_0487,bollinger_expansion_breakout,22,1.87,8350db4c051767ea
C26_0488,bollinger_expansion_breakout,23,1.88,0cd698b8e8f11a5e
C26_0489,bollinger_expansion_breakout,24,1.89,b258ab050a3e74e8
C26_0490,bollinger_expansion_breakout,25,1.9,ebacc05543c951a4
C26_0491,bollinger_expansion_breakout,26,1.91,2b412038fdd23bd1
C26_0492,bollinger_expansion_breakout,27,1.92,16340f284fc22d37
C26_0493,bollinger_expansion_breakout,28,1.93,d7309ba82a8f3f8d
C26_0494,bollinger_expansion_breakout,29,1.94,bb32b287ce7898cb
C26_0495,bollinger_expansion_breakout,30,1.95,a53e2dfae7c8c7cf
C26_0496,bollinger_expansion_breakout,31,1.96,d2cd0425845640d8
C26_0497,bollinger_expansion_breakout,32,1.97,085ae17c2d885592
C26_0498,bollinger_expansion_breakout,33,1.98,130a1552830a047a
C26_0499,bollinger_expansion_breakout,34,1.99,1558ef8417d0b551
C26_0500,bollinger_expansion_breakout,15,1.5,3c8c5665817167dd
C26_0501,bollinger_expansion_breakout,16,1.51,42d68cc517ca751f
C26_0502,bollinger_expansion_breakout,17,1.52,ac356d5ce53a7f04
C26_0503,bollinger_expansion_breakout,18,1.53,e023084c8f6dd102
C26_0504,bollinger_expansion_breakout,19,1.54,81faa03f5186dd65
C26_0505,bollinger_expansion_breakout,20,1.55,c6e57fbb6fcd8b0a
C26_0506,bollinger_expansion_breakout,21,1.56,d31c60f695d57da2
C26_0507,bollinger_expansion_breakout,22,1.57,a951177c65a5fe9f
C26_0508,bollinger_expansion_breakout,23,1.58,37a56472305437c3
C26_0509,bollinger_expansion_breakout,24,1.59,ec00e666c859cf29
C26_0510,bollinger_expansion_breakout,25,1.6,a5b6592936c92097
C26_0511,bollinger_expansion_breakout,26,1.61,794b0454ec588efd
C26_0512,bollinger_expansion_breakout,27,1.62,01b35a895733e6f1
C26_0513,bollinger_expansion_breakout,28,1.63,ef9d35c84be02cce
C26_0514,bollinger_expansion_breakout,29,1.64,ccadef575e30aa1a
C26_0515,bollinger_expansion_breakout,30,1.65,19c83ca4ac2b3c21
C26_0516,bollinger_expansion_breakout,31,1.66,aa0a5f51fc623cd4
C26_0517,bollinger_expansion_breakout,32,1.67,b269b8e8df13de77
C26_0518,bollinger_expansion_breakout,33,1.68,44cfa7ed8d06ea60
C26_0519,bollinger_expansion_breakout,34,1.69,8d10ff1f821e88b1
C26_0520,bollinger_expansion_breakout,15,1.7,63b09c1e6f8f7fc8
C26_0521,bollinger_expansion_breakout,16,1.71,eca5fd664f75c07b
C26_0522,bollinger_expansion_breakout,17,1.72,e75532156253da0d
C26_0523,bollinger_expansion_breakout,18,1.73,3e1822de40a7ced8
C26_0524,bollinger_expansion_breakout,19,1.74,7659e759132e5708
C26_0525,bollinger_expansion_breakout,20,1.75,8649bceef154feba
C26_0526,bollinger_expansion_breakout,21,1.76,92c132d65643c38c
C26_0527,bollinger_expansion_breakout,22,1.77,33951d477ad5fa45
C26_0528,bollinger_expansion_breakout,23,1.78,4b854c04c44f436f
C26_0529,bollinger_expansion_breakout,24,1.79,dc6a44192ae70743
C26_0530,bollinger_expansion_breakout,25,1.8,d0e159bf327240ff
C26_0531,bollinger_expansion_breakout,26,1.81,b00db0176a960906
C26_0532,bollinger_expansion_breakout,27,1.82,899351ea57490e65
C26_0533,bollinger_expansion_breakout,28,1.83,87003c533d441dfa
C26_0534,bollinger_expansion_breakout,29,1.84,1dae7ce726c992b1
C26_0535,bollinger_expansion_breakout,30,1.85,0072dde7082b335e
C26_0536,bollinger_expansion_breakout,31,1.86,f599940e72ff7e0c
C26_0537,bollinger_expansion_breakout,32,1.87,a6dca48075bcb9f1
C26_0538,bollinger_expansion_breakout,33,1.88,aa9ec6688a3d1580
C26_0539,bollinger_expansion_breakout,34,1.89,62255d52a214eab6
C26_0540,bollinger_expansion_breakout,15,1.9,c127fa506622ac32
C26_0541,bollinger_expansion_breakout,16,1.91,4cb976cb142cd854
C26_0542,bollinger_expansion_breakout,17,1.92,f2367df9087c2711
C26_0543,bollinger_expansion_breakout,18,1.93,458888390ca6dafb
C26_0544,bollinger_expansion_breakout,19,1.94,b89870a50d4898a0
C26_0545,bollinger_expansion_breakout,20,1.95,480dfe1022c9d235
C26_0546,bollinger_expansion_breakout,21,1.96,48326a31f97dc69b
C26_0547,bollinger_expansion_breakout,22,1.97,34e267e5260e84f3
C26_0548,bollinger_expansion_breakout,23,1.98,83a2f2410b1f59db
C26_0549,bollinger_expansion_breakout,24,1.99,ec2e617be785c2fc
C26_0550,bollinger_expansion_breakout,25,1.5,35cf5d4b09701660
C26_0551,bollinger_expansion_breakout,26,1.51,9f2c8ccc0c9bd4ac
C26_0552,bollinger_expansion_breakout,27,1.52,84c3761bb9d499fe
C26_0553,bollinger_expansion_breakout,28,1.53,d591d3e8c89838b8
C26_0554,bollinger_expansion_breakout,29,1.54,ef81fb9eafad14b8
C26_0555,bollinger_expansion_breakout,30,1.55,f44d874e94784fe4
C26_0556,bollinger_expansion_breakout,31,1.56,120e38003df79a53
C26_0557,bollinger_expansion_breakout,32,1.57,b81b5d9ed2d794db
C26_0558,bollinger_expansion_breakout,33,1.58,344844a25e967862
C26_0559,bollinger_expansion_breakout,34,1.59,1a70fb79be9ab72f
C26_0560,bollinger_expansion_breakout,15,1.6,23b1d7911c0b3d77
C26_0561,bollinger_expansion_breakout,16,1.61,f71b1243220d2707
C26_0562,bollinger_expansion_breakout,17,1.62,ddf0c2c772eeafad
C26_0563,bollinger_expansion_breakout,18,1.63,bd56c7a2e6141e73
C26_0564,bollinger_expansion_breakout,19,1.64,03a2e96d54f7cde7
C26_0565,bollinger_expansion_breakout,20,1.65,79be8e62e01f04e8
C26_0566,bollinger_expansion_breakout,21,1.66,5d8a8d5d622dab4d
C26_0567,bollinger_expansion_breakout,22,1.67,2eb51fc27acdbd25
C26_0568,bollinger_expansion_breakout,23,1.68,45fa56088c3672ca
C26_0569,bollinger_expansion_breakout,24,1.69,b12315bbdccab44b
C26_0570,bollinger_expansion_breakout,25,1.7,a089305e8434ad88
C26_0571,bollinger_expansion_breakout,26,1.71,92cc6a36dc0b6fdb
C26_0572,bollinger_expansion_breakout,27,1.72,8e3e74a5a83729f7
C26_0573,bollinger_expansion_breakout,28,1.73,48b8df1084c38fe4
C26_0574,bollinger_expansion_breakout,29,1.74,bffed65161824612
C26_0575,bollinger_expansion_breakout,30,1.75,0e13ff4139c5c050
C26_0576,bollinger_expansion_breakout,31,1.76,51bdf000aa7fbe6f
C26_0577,bollinger_expansion_breakout,32,1.77,1e30f94c885c964f
C26_0578,bollinger_expansion_breakout,33,1.78,332ba6796fc463ac
C26_0579,bollinger_expansion_breakout,34,1.79,fa20aba4788682e8
C26_0580,bollinger_expansion_breakout,15,1.8,446221b708f151b6
C26_0581,bollinger_expansion_breakout,16,1.81,f30b27ad6e8a6027
C26_0582,bollinger_expansion_breakout,17,1.82,9e8512cfbd0068e8
C26_0583,bollinger_expansion_breakout,18,1.83,464f781a90cc9454
C26_0584,bollinger_expansion_breakout,19,1.84,b05636a6a28173b5
C26_0585,bollinger_expansion_breakout,20,1.85,2a32b11a72ff7f1f
C26_0586,bollinger_expansion_breakout,21,1.86,4543e283350a6157
C26_0587,bollinger_expansion_breakout,22,1.87,000a942ec67ab911
C26_0588,bollinger_expansion_breakout,23,1.88,2429475e2af5fb0d
C26_0589,bollinger_expansion_breakout,24,1.89,07a66de41aebc589
C26_0590,bollinger_expansion_breakout,25,1.9,eada537ee37dccee
C26_0591,bollinger_expansion_breakout,26,1.91,26178d9e048871db
C26_0592,bollinger_expansion_breakout,27,1.92,cf5adee8a228ae9e
C26_0593,bollinger_expansion_breakout,28,1.93,d05d0f96a2e399b4
C26_0594,bollinger_expansion_breakout,29,1.94,bf4543428e82645e
C26_0595,bollinger_expansion_breakout,30,1.95,460f8325317f53f0
C26_0596,bollinger_expansion_breakout,31,1.96,7d460fdb5f63e538
C26_0597,bollinger_expansion_breakout,32,1.97,e50e166508f9a84c
C26_0598,bollinger_expansion_breakout,33,1.98,d53f372dc4c1a15e
C26_0599,bollinger_expansion_breakout,34,1.99,7a668b75ecff001d
C26_0600,bollinger_expansion_breakout,15,1.5,2e088c730989d3c6
C26_0601,bollinger_expansion_breakout,16,1.51,d3b3cf1b0d83af83
C26_0602,bollinger_expansion_breakout,17,1.52,998ee2d01dc77acb
C26_0603,bollinger_expansion_breakout,18,1.53,9f3069708bce2b16
C26_0604,bollinger_expansion_breakout,19,1.54,fae04acc1f505aed
C26_0605,bollinger_expansion_breakout,20,1.55,ef67e76ef3b10d2d
C26_0606,bollinger_expansion_breakout,21,1.56,ed17fa0c9bf50782
C26_0607,bollinger_expansion_breakout,22,1.57,ca0b116e0e51d67a
C26_0608,bollinger_expansion_breakout,23,1.58,e01a133cf01835e0
C26_0609,bollinger_expansion_breakout,24,1.59,763dd31655dcf577
C26_0610,bollinger_expansion_breakout,25,1.6,91a5a0f93d466f23
C26_0611,bollinger_expansion_breakout,26,1.61,4579f5088a56e93c
C26_0612,bollinger_expansion_breakout,27,1.62,f9a164c579989dce
C26_0613,bollinger_expansion_breakout,28,1.63,4bead691b1b6d356
C26_0614,bollinger_expansion_breakout,29,1.64,ed9edd9d2db196e5
C26_0615,bollinger_expansion_breakout,30,1.65,9b01fe9681271318
C26_0616,bollinger_expansion_breakout,31,1.66,c5afef8f66d26a1b
C26_0617,bollinger_expansion_breakout,32,1.67,d1d5877462674cf4
C26_0618,bollinger_expansion_breakout,33,1.68,d46b97756c350683
C26_0619,bollinger_expansion_breakout,34,1.69,7cc01d25f7933e94
C26_0620,bollinger_expansion_breakout,15,1.7,2dd39f11e533b0bf
C26_0621,bollinger_expansion_breakout,16,1.71,7045b8a6c2f66cd8
C26_0622,bollinger_expansion_breakout,17,1.72,568fcf5eb5dc71ee
C26_0623,bollinger_expansion_breakout,18,1.73,85cce735540fae62
C26_0624,bollinger_expansion_breakout,19,1.74,9c6d181dc09bcfa8
C26_0625,bollinger_expansion_breakout,20,1.75,eaac643e54611698
C26_0626,bollinger_expansion_breakout,21,1.76,48274ed33e4c04db
C26_0627,bollinger_expansion_breakout,22,1.77,852aa044006c5815
C26_0628,bollinger_expansion_breakout,23,1.78,50c6d061f8c04fcc
C26_0629,bollinger_expansion_breakout,24,1.79,4b4351706ec88d11
C26_0630,bollinger_expansion_breakout,25,1.8,347dc7c261b66071
C26_0631,bollinger_expansion_breakout,26,1.81,435246bfa7735f0c
C26_0632,bollinger_expansion_breakout,27,1.82,537890f3cb393434
C26_0633,bollinger_expansion_breakout,28,1.83,ebc714d251f7fa7d
C26_0634,bollinger_expansion_breakout,29,1.84,de7f891ef1d23ae6
C26_0635,bollinger_expansion_breakout,30,1.85,f49b5c0886586d4f
C26_0636,bollinger_expansion_breakout,31,1.86,86cfdb96961e11e2
C26_0637,bollinger_expansion_breakout,32,1.87,05c3263ab8b0e952
C26_0638,bollinger_expansion_breakout,33,1.88,b447e3973ce8a0d9
C26_0639,bollinger_expansion_breakout,34,1.89,30e3ffd69f9bdab7
C26_0640,bollinger_expansion_breakout,15,1.9,b324ca2e01badb8b
C26_0641,bollinger_expansion_breakout,16,1.91,d93642eb4334b337
C26_0642,bollinger_expansion_breakout,17,1.92,df1b700e4b2db58a
C26_0643,bollinger_expansion_breakout,18,1.93,3169001d97aefcb4
C26_0644,bollinger_expansion_breakout,19,1.94,b9dc028925aa1a91
C26_0645,bollinger_expansion_breakout,20,1.95,da83fc7ef5fdf43f
C26_0646,bollinger_expansion_breakout,21,1.96,dc3cef3b981477c8
C26_0647,bollinger_expansion_breakout,22,1.97,a5cab6ae9abb1631
C26_0648,bollinger_expansion_breakout,23,1.98,e751058909ea5c86
C26_0649,bollinger_expansion_breakout,24,1.99,09da80ea75766e25
C26_0650,bollinger_expansion_breakout,25,1.5,ec45ef908a48fd08
C26_0651,bollinger_expansion_breakout,26,1.51,233d2305283841a2
C26_0652,bollinger_expansion_breakout,27,1.52,45bb6a01acc6798f
C26_0653,bollinger_expansion_breakout,28,1.53,badc7d88be1bcf05
C26_0654,bollinger_expansion_breakout,29,1.54,5fe687c0c454e538
C26_0655,bollinger_expansion_breakout,30,1.55,605c86aae79ba291
C26_0656,bollinger_expansion_breakout,31,1.56,50b3bc5155a99213
C26_0657,bollinger_expansion_breakout,32,1.57,70e4de814d3b5e98
C26_0658,bollinger_expansion_breakout,33,1.58,e0cdc7abbf5ba82c
C26_0659,bollinger_expansion_breakout,34,1.59,6e539d48929e0b37
C26_0660,bollinger_expansion_breakout,15,1.6,e0329b3b63e3c2f2
C26_0661,bollinger_expansion_breakout,16,1.61,be3d562bb1d94436
C26_0662,bollinger_expansion_breakout,17,1.62,f63e45637a16271e
C26_0663,bollinger_expansion_breakout,18,1.63,c1b340b3a2e491a7
C26_0664,bollinger_expansion_breakout,19,1.64,ecfd771620e10709
C26_0665,bollinger_expansion_breakout,20,1.65,cccdb6d063fb864b
C26_0666,bollinger_expansion_breakout,21,1.66,da25bcdce7d952ba
C26_0667,bollinger_expansion_breakout,22,1.67,6514a2ed8fa6b1cf
C26_0668,bollinger_expansion_breakout,23,1.68,263fd7fcf4eb469c
C26_0669,bollinger_expansion_breakout,24,1.69,fd28b3ae6e68188b
C26_0670,bollinger_expansion_breakout,25,1.7,1cbe2d3dea58e5e9
C26_0671,bollinger_expansion_breakout,26,1.71,b451f1b3dc64a135
C26_0672,bollinger_expansion_breakout,27,1.72,4a82c9d13d5bb4be
C26_0673,bollinger_expansion_breakout,28,1.73,4b508b36c20afe89
C26_0674,bollinger_expansion_breakout,29,1.74,e82f88e4880979ae
C26_0675,bollinger_expansion_breakout,30,1.75,b2aba160d05fb54a
C26_0676,bollinger_expansion_breakout,31,1.76,ac454d77d93ef8d5
C26_0677,bollinger_expansion_breakout,32,1.77,0807f5a2ddbbf49e
C26_0678,bollinger_expansion_breakout,33,1.78,137e35c9161276bf
C26_0679,bollinger_expansion_breakout,34,1.79,3efef243d67bf221
C26_0680,bollinger_expansion_breakout,15,1.8,3ae716d5362d1317
C26_0681,bollinger_expansion_breakout,16,1.81,1ddc02cd95dc266c
C26_0682,bollinger_expansion_breakout,17,1.82,eb1e5e2b3267b7d6
C26_0683,bollinger_expansion_breakout,18,1.83,28c7805899b4d7e1
C26_0684,bollinger_expansion_breakout,19,1.84,1b55d809d9632fe5
C26_0685,bollinger_expansion_breakout,20,1.85,a6c8d3ad7f93b082
C26_0686,bollinger_expansion_breakout,21,1.86,46875db968030ddd
C26_0687,bollinger_expansion_breakout,22,1.87,7462d17e2e77c8e2
C26_0688,bollinger_expansion_breakout,23,1.88,bc52c6be168de845
C26_0689,bollinger_expansion_breakout,24,1.89,0f37ed090fd965af
C26_0690,bollinger_expansion_breakout,25,1.9,1d06bdf25f6d8ad5
C26_0691,bollinger_expansion_breakout,26,1.91,6c9e9c78d888803d
C26_0692,bollinger_expansion_breakout,27,1.92,c30a014278411d91
C26_0693,bollinger_expansion_breakout,28,1.93,b158e5bdeef7000a
C26_0694,bollinger_expansion_breakout,29,1.94,11f15a386dca5ba6
C26_0695,bollinger_expansion_breakout,30,1.95,c3ed90985901e0a4
C26_0696,bollinger_expansion_breakout,31,1.96,c09f23d1e6d7b2ed
C26_0697,bollinger_expansion_breakout,32,1.97,36a7b659d5ba6e92
C26_0698,bollinger_expansion_breakout,33,1.98,52c4b7d19330c5d9
C26_0699,bollinger_expansion_breakout,34,1.99,774e119f03536af8
C26_0700,bollinger_expansion_breakout,15,1.5,6e38f61ca012a084
C26_0701,bollinger_expansion_breakout,16,1.51,e78534b7794e40b5
C26_0702,bollinger_expansion_breakout,17,1.52,c9283d79526de19d
C26_0703,bollinger_expansion_breakout,18,1.53,86bca7f1085627d3
C26_0704,bollinger_expansion_breakout,19,1.54,4887bca81a0f3077
C26_0705,bollinger_expansion_breakout,20,1.55,bb71953ed720aaa2
C26_0706,bollinger_expansion_breakout,21,1.56,c5237482696c8150
C26_0707,bollinger_expansion_breakout,22,1.57,e9170feee34dfd1e
C26_0708,bollinger_expansion_breakout,23,1.58,fb3b2ba5b8c28bc3
C26_0709,bollinger_expansion_breakout,24,1.59,b55771be0e7f821e
C26_0710,bollinger_expansion_breakout,25,1.6,c96e4d2adcbca2ce
C26_0711,bollinger_expansion_breakout,26,1.61,57bce041ffa8bd09
C26_0712,bollinger_expansion_breakout,27,1.62,c21b5bbc107dc1f4
C26_0713,bollinger_expansion_breakout,28,1.63,6a9c7b13acd5cb65
C26_0714,bollinger_expansion_breakout,29,1.64,954f7c625309ae66
C26_0715,bollinger_expansion_breakout,30,1.65,3ae7fe1ad0c384f9
