candidate_id,candidate_hash,family,template_type,min_expected_r,min_adx,max_funding_abs,min_15m_body,min_5m_wick,session_mode,require_5m_vwap_reclaim,trail_atr_mult,breakeven_atr_mult,time_stop
P295_00197,79aaadce54ed1868,expected_r,vwap_reclaim_continuation,1.3,20,0.0006,0.2,0.3,all,False,1.5,1.2,24
P295_00198,7be0210ed2b2f314,funding_ny_hardening,vwap_reclaim_continuation,1.4,10,0.0006,0.2,0.4,london_ny,False,,,24
P295_00199,78258538f2eea948,exit_risk,vwap_reclaim_continuation,1.55,10,0.0006,0.2,0.4,tokyo_london,False,1.2,,24
P295_00200,d3013d40876ad0e9,variant_c_mtf,london_continuation,1.1,10,0.00025,0.2,0.4,all,True,1.5,0.8,48
P295_00201,0ccdefea7d162a19,variant_b_rescue_mtf,london_continuation,1.2,12,0.00025,0.2,0.4,london_ny,False,,0.8,48
P295_00202,ef69cd417a30506d,pf12_fusion_mtf,london_continuation,1.3,12,0.00025,0.2,0.4,tokyo_london,False,1.2,1.2,48
P295_00203,4bb8ef9b6c8b51fb,dirty_pf8_pruning,london_continuation,1.4,12,0.00025,0.3,0.4,all,False,1.5,1.2,48
P295_00204,b9418c7ca47f45f4,vwap_reclaim,london_continuation,1.55,14,0.00025,0.3,0.4,london_ny,True,,,
P295_00205,6172d04ab578574f,second_retest,london_continuation,1.1,14,0.00035,0.3,0.4,tokyo_london,False,1.2,,
P295_00206,82cad5b90f7e26cf,london_tokyo,london_continuation,1.2,14,0.00035,0.3,0.4,all,False,1.5,0.8,
P295_00207,c1a92d9307038fe1,expected_r,london_continuation,1.3,16,0.00035,0.3,0.4,london_ny,False,,0.8,
P295_00208,f5722d8e1bcb39a7,funding_ny_hardening,london_continuation,1.4,16,0.00035,0.3,0.4,tokyo_london,True,1.2,1.2,24
P295_00209,08f16ae1b5ae8a37,exit_risk,london_continuation,1.55,16,0.00035,0.3,0.5,all,False,1.5,1.2,24
P295_00210,869de2cdadfe3492,variant_c_mtf,asia_range_breakout,1.1,18,0.00045,0.4,0.5,london_ny,False,,,24
P295_00211,da5ebb4d7276c526,variant_b_rescue_mtf,asia_range_breakout,1.2,18,0.00045,0.4,0.5,tokyo_london,False,1.2,,24
P295_00212,fe2eaff7672f0272,pf12_fusion_mtf,asia_range_breakout,1.3,18,0.00045,0.4,0.5,all,True,1.5,0.8,48
P295_00213,06f211e4e32d3b15,dirty_pf8_pruning,asia_range_breakout,1.4,20,0.00045,0.4,0.5,london_ny,False,,0.8,48
P295_00214,f27f2914f67780e7,vwap_reclaim,asia_range_breakout,1.55,20,0.00045,0.4,0.5,tokyo_london,False,1.2,1.2,48
P295_00215,60d3e3762152442e,second_retest,asia_range_breakout,1.1,20,0.0006,0.4,0.5,all,False,1.5,1.2,48
P295_00216,f4df55febecfea2f,london_tokyo,asia_range_breakout,1.2,10,0.0006,0.4,0.5,london_ny,True,,,
P295_00217,ca486f6a6655d602,expected_r,asia_range_breakout,1.3,10,0.0006,0.5,0.5,tokyo_london,False,1.2,,
P295_00218,e32c7259aa0534f1,funding_ny_hardening,asia_range_breakout,1.4,10,0.0006,0.5,0.5,all,False,1.5,0.8,
P295_00219,6c36599cc9d19bf9,exit_risk,asia_range_breakout,1.55,12,0.0006,0.5,0.5,london_ny,False,,0.8,
P295_00220,a3742bfee760a513,variant_c_mtf,pullback_after_impulse,1.1,12,0.00025,0.5,0.2,tokyo_london,True,1.2,1.2,24
P295_00221,b2561e08fe173923,variant_b_rescue_mtf,pullback_after_impulse,1.2,12,0.00025,0.5,0.2,all,False,1.5,1.2,24
P295_00222,87725232e665a31a,pf12_fusion_mtf,pullback_after_impulse,1.3,14,0.00025,0.5,0.2,london_ny,False,,,24
P295_00223,cbfcc543564362c4,dirty_pf8_pruning,pullback_after_impulse,1.4,14,0.00025,0.5,0.2,tokyo_london,False,1.2,,24
P295_00224,42f1b3241fdffd5a,vwap_reclaim,pullback_after_impulse,1.55,14,0.00025,0.2,0.2,all,True,1.5,0.8,48
P295_00225,753cf001f7764442,second_retest,pullback_after_impulse,1.1,16,0.00035,0.2,0.2,london_ny,False,,0.8,48
P295_00226,4303c7365d82b578,london_tokyo,pullback_after_impulse,1.2,16,0.00035,0.2,0.2,tokyo_london,False,1.2,1.2,48
P295_00227,1090996b81650f06,expected_r,pullback_after_impulse,1.3,16,0.00035,0.2,0.2,all,False,1.5,1.2,48
P295_00228,eae5513662827b5a,funding_ny_hardening,pullback_after_impulse,1.4,18,0.00035,0.2,0.2,london_ny,True,,,
P295_00229,cd3086f28c291813,exit_risk,pullback_after_impulse,1.55,18,0.00035,0.2,0.2,tokyo_london,False,1.2,,
P295_00230,f4daa7fd92d523b0,variant_c_mtf,hh_hl_continuation,1.1,18,0.00045,0.2,0.2,all,False,1.5,0.8,
P295_00231,edf175f9488ed812,variant_b_rescue_mtf,hh_hl_continuation,1.2,20,0.00045,0.3,0.3,london_ny,False,,0.8,
P295_00232,c90a56e5a41a72c6,pf12_fusion_mtf,hh_hl_continuation,1.3,20,0.00045,0.3,0.3,tokyo_london,True,1.2,1.2,24
P295_00233,b84dcdca162009f1,dirty_pf8_pruning,hh_hl_continuation,1.4,20,0.00045,0.3,0.3,all,False,1.5,1.2,24
P295_00234,9564e714eff5b802,vwap_reclaim,hh_hl_continuation,1.55,10,0.00045,0.3,0.3,london_ny,False,,,24
P295_00235,ea94ac5a4a45de39,second_retest,hh_hl_continuation,1.1,10,0.0006,0.3,0.3,tokyo_london,False,1.2,,24
P295_00236,d61ea9654b0f1b69,london_tokyo,hh_hl_continuation,1.2,10,0.0006,0.3,0.3,all,True,1.5,0.8,48
P295_00237,17f0f62e2ebc098e,expected_r,hh_hl_continuation,1.3,12,0.0006,0.3,0.3,london_ny,False,,0.8,48
P295_00238,60c2c5c2b8b27908,funding_ny_hardening,hh_hl_continuation,1.4,12,0.0006,0.4,0.3,tokyo_london,False,1.2,1.2,48
P295_00239,a04647f69e9f3680,exit_risk,hh_hl_continuation,1.55,12,0.0006,0.4,0.3,all,False,1.5,1.2,48
P295_00240,9dfd333001a5aaff,variant_c_mtf,bollinger_expansion_breakout,1.1,14,0.00025,0.4,0.3,london_ny,True,,,
P295_00241,2f5eca55c7f33cc4,variant_b_rescue_mtf,bollinger_expansion_breakout,1.2,14,0.00025,0.4,0.3,tokyo_london,False,1.2,,
P295_00242,ed9ed1821bf8ecde,pf12_fusion_mtf,bollinger_expansion_breakout,1.3,14,0.00025,0.4,0.4,all,False,1.5,0.8,
P295_00243,9556a3a8cbf30018,dirty_pf8_pruning,bollinger_expansion_breakout,1.4,16,0.00025,0.4,0.4,london_ny,False,,0.8,
P295_00244,1371e71a3d4d766e,vwap_reclaim,bollinger_expansion_breakout,1.55,16,0.00025,0.4,0.4,tokyo_london,True,1.2,1.2,24
P295_00245,120ba2dff36d1dec,second_retest,bollinger_expansion_breakout,1.1,16,0.00035,0.5,0.4,all,False,1.5,1.2,24
P295_00246,84f18de451dd45e7,london_tokyo,bollinger_expansion_breakout,1.2,18,0.00035,0.5,0.4,london_ny,False,,,24
P295_00247,452fed58b8456c50,expected_r,bollinger_expansion_breakout,1.3,18,0.00035,0.5,0.4,tokyo_london,False,1.2,,24
P295_00248,d92a0e45971b0add,funding_ny_hardening,bollinger_expansion_breakout,1.4,18,0.00035,0.5,0.4,all,True,1.5,0.8,48
P295_00249,4d4d8a4d7e1fb5ee,exit_risk,bollinger_expansion_breakout,1.55,20,0.00035,0.5,0.4,london_ny,False,,0.8,48
P295_00250,33e3f94cb88881f6,variant_c_mtf,atr_volatility_expansion,1.1,20,0.00045,0.5,0.4,tokyo_london,False,1.2,1.2,48
P295_00251,d107d0b523fe40ec,variant_b_rescue_mtf,atr_volatility_expansion,1.2,20,0.00045,0.5,0.4,all,False,1.5,1.2,48
P295_00252,e61b79b1d2c71d2d,pf12_fusion_mtf,atr_volatility_expansion,1.3,10,0.00045,0.2,0.4,london_ny,True,,,
P295_00253,e0ba7d63ca507280,dirty_pf8_pruning,atr_volatility_expansion,1.4,10,0.00045,0.2,0.5,tokyo_london,False,1.2,,
P295_00254,ff13b5e1f33fc918,vwap_reclaim,atr_volatility_expansion,1.55,10,0.00045,0.2,0.5,all,False,1.5,0.8,
P295_00255,8dce1e864ae017d8,second_retest,atr_volatility_expansion,1.1,12,0.0006,0.2,0.5,london_ny,False,,0.8,
P295_00256,194e21dd9a0f259e,london_tokyo,atr_volatility_expansion,1.2,12,0.0006,0.2,0.5,tokyo_london,True,1.2,1.2,24
P295_00257,489f231e3f8ebd46,expected_r,atr_volatility_expansion,1.3,12,0.0006,0.2,0.5,all,False,1.5,1.2,24
P295_00258,5562e855921adcee,funding_ny_hardening,atr_volatility_expansion,1.4,14,0.0006,0.2,0.5,london_ny,False,,,24
P295_00259,a73a154ad09b7e23,exit_risk,atr_volatility_expansion,1.55,14,0.0006,0.3,0.5,tokyo_london,False,1.2,,24
P295_00260,083fc7d65f275673,variant_c_mtf,breakout_retest,1.1,14,0.00025,0.3,0.5,all,True,1.5,0.8,48
P295_00261,feec58d81e005ffa,variant_b_rescue_mtf,breakout_retest,1.2,16,0.00025,0.3,0.5,london_ny,False,,0.8,48
P295_00262,ef456538bbc6c824,pf12_fusion_mtf,breakout_retest,1.3,16,0.00025,0.3,0.5,tokyo_london,False,1.2,1.2,48
P295_00263,9b455c44e636f488,dirty_pf8_pruning,breakout_retest,1.4,16,0.00025,0.3,0.5,all,False,1.5,1.2,48
P295_00264,28ee23355cbdacca,vwap_reclaim,breakout_retest,1.55,18,0.00025,0.3,0.2,london_ny,True,,,
P295_00265,7d387f35b2f35419,second_retest,breakout_retest,1.1,18,0.00035,0.3,0.2,tokyo_london,False,1.2,,
P295_00266,ffea8e37a361b1ab,london_tokyo,breakout_retest,1.2,18,0.00035,0.4,0.2,all,False,1.5,0.8,
P295_00267,801b0647cc76924d,expected_r,breakout_retest,1.3,20,0.00035,0.4,0.2,london_ny,False,,0.8,
P295_00268,5183ee6bf7ef7d5d,funding_ny_hardening,breakout_retest,1.4,20,0.00035,0.4,0.2,tokyo_london,True,1.2,1.2,24
P295_00269,26bbd05291a95f47,exit_risk,breakout_retest,1.55,20,0.00035,0.4,0.2,all,False,1.5,1.2,24
P295_00270,bd82a55c0962298d,variant_c_mtf,vwap_reclaim_continuation,1.1,10,0.00045,0.4,0.2,london_ny,False,,,24
P295_00271,8cd874ffc2025d00,variant_b_rescue_mtf,vwap_reclaim_continuation,1.2,10,0.00045,0.4,0.2,tokyo_london,False,1.2,,24
P295_00272,93e510f0e36c1953,pf12_fusion_mtf,vwap_reclaim_continuation,1.3,10,0.00045,0.4,0.2,all,True,1.5,0.8,48
P295_00273,70eeea7e381f5d3e,dirty_pf8_pruning,vwap_reclaim_continuation,1.4,12,0.00045,0.5,0.2,london_ny,False,,0.8,48
P295_00274,5110dedfe9b47e4f,vwap_reclaim,vwap_reclaim_continuation,1.55,12,0.00045,0.5,0.2,tokyo_london,False,1.2,1.2,48
P295_00275,192a9e516f01eeb8,second_retest,vwap_reclaim_continuation,1.1,12,0.0006,0.5,0.3,all,False,1.5,1.2,48
P295_00276,5ea4dd8dd05b1a2c,london_tokyo,vwap_reclaim_continuation,1.2,14,0.0006,0.5,0.3,london_ny,True,,,
P295_00277,38bd96d20d018cf1,expected_r,vwap_reclaim_continuation,1.3,14,0.0006,0.5,0.3,tokyo_london,False,1.2,,
P295_00278,92e59af1d50b022a,funding_ny_hardening,vwap_reclaim_continuation,1.4,14,0.0006,0.5,0.3,all,False,1.5,0.8,
P295_00279,34052d0f80319985,exit_risk,vwap_reclaim_continuation,1.55,16,0.0006,0.5,0.3,london_ny,False,,0.8,
P295_00280,a5db62c940deda6e,variant_c_mtf,london_continuation,1.1,16,0.00025,0.2,0.3,tokyo_london,True,1.2,1.2,24
P295_00281,963c714bd5813a90,variant_b_rescue_mtf,london_continuation,1.2,16,0.00025,0.2,0.3,all,False,1.5,1.2,24
P295_00282,2274ac0f79817130,pf12_fusion_mtf,london_continuation,1.3,18,0.00025,0.2,0.3,london_ny,False,,,24
P295_00283,3770726ad219fe80,dirty_pf8_pruning,london_continuation,1.4,18,0.00025,0.2,0.3,tokyo_london,False,1.2,,24
P295_00284,a426ec35655dfd16,vwap_reclaim,london_continuation,1.55,18,0.00025,0.2,0.3,all,True,1.5,0.8,48
P295_00285,b2c25dd8d341849b,second_retest,london_continuation,1.1,20,0.00035,0.2,0.3,london_ny,False,,0.8,48
P295_00286,7efbe66e355cea93,london_tokyo,london_continuation,1.2,20,0.00035,0.2,0.4,tokyo_london,False,1.2,1.2,48
P295_00287,f6219d751c60c60a,expected_r,london_continuation,1.3,20,0.00035,0.3,0.4,all,False,1.5,1.2,48
P295_00288,7c01871acdbd9aa3,funding_ny_hardening,london_continuation,1.4,10,0.00035,0.3,0.4,london_ny,True,,,
P295_00289,c8e499a7e75dba20,exit_risk,london_continuation,1.55,10,0.00035,0.3,0.4,tokyo_london,False,1.2,,
P295_00290,550c60ce478b1c14,variant_c_mtf,asia_range_breakout,1.1,10,0.00045,0.3,0.4,all,False,1.5,0.8,
P295_00291,c087878c5d3e18af,variant_b_rescue_mtf,asia_range_breakout,1.2,12,0.00045,0.3,0.4,london_ny,False,,0.8,
P295_00292,b0d8752998a8513d,pf12_fusion_mtf,asia_range_breakout,1.3,12,0.00045,0.3,0.4,tokyo_london,True,1.2,1.2,24
P295_00293,9c10b8ab33732167,dirty_pf8_pruning,asia_range_breakout,1.4,12,0.00045,0.3,0.4,all,False,1.5,1.2,24
P295_00294,d8b2524aa640de23,vwap_reclaim,asia_range_breakout,1.55,14,0.00045,0.4,0.4,london_ny,False,,,24
P295_00295,caef067de8971531,second_retest,asia_range_breakout,1.1,14,0.0006,0.4,0.4,tokyo_london,False,1.2,,24
P295_00296,0211c0b043b6a34a,london_tokyo,asia_range_breakout,1.2,14,0.0006,0.4,0.4,all,True,1.5,0.8,48
P295_00297,6f7a01416377c92d,expected_r,asia_range_breakout,1.3,16,0.0006,0.4,0.5,london_ny,False,,0.8,48
P295_00298,4d9eaec3a41730fe,funding_ny_hardening,asia_range_breakout,1.4,16,0.0006,0.4,0.5,tokyo_london,False,1.2,1.2,48
P295_00299,e34a500a8e11a607,exit_risk,asia_range_breakout,1.55,16,0.0006,0.4,0.5,all,False,1.5,1.2,48
P295_00300,c0bdce54a76e2f95,variant_c_mtf,pullback_after_impulse,1.1,18,0.00025,0.4,0.5,london_ny,True,,,
P295_00301,e6066235ba281aa8,variant_b_rescue_mtf,pullback_after_impulse,1.2,18,0.00025,0.5,0.5,tokyo_london,False,1.2,,
P295_00302,8b67cfab8d5b54f7,pf12_fusion_mtf,pullback_after_impulse,1.3,18,0.00025,0.5,0.5,all,False,1.5,0.8,
P295_00303,81d8e84aed1df3f2,dirty_pf8_pruning,pullback_after_impulse,1.4,20,0.00025,0.5,0.5,london_ny,False,,0.8,
P295_00304,8f44d5a0b9e88c1a,vwap_reclaim,pullback_after_impulse,1.55,20,0.00025,0.5,0.5,tokyo_london,True,1.2,1.2,24
P295_00305,f01ee35958e82f13,second_retest,pullback_after_impulse,1.1,20,0.00035,0.5,0.5,all,False,1.5,1.2,24
P295_00306,1bb70c1543e20978,london_tokyo,pullback_after_impulse,1.2,10,0.00035,0.5,0.5,london_ny,False,,,24
P295_00307,584a18d376d9946b,expected_r,pullback_after_impulse,1.3,10,0.00035,0.5,0.5,tokyo_london,False,1.2,,24
P295_00308,768a2d5e6d3cd282,funding_ny_hardening,pullback_after_impulse,1.4,10,0.00035,0.2,0.2,all,True,1.5,0.8,48
P295_00309,6ec6b0fe939b9cef,exit_risk,pullback_after_impulse,1.55,12,0.00035,0.2,0.2,london_ny,False,,0.8,48
P295_00310,eaf3e21719c14158,variant_c_mtf,hh_hl_continuation,1.1,12,0.00045,0.2,0.2,tokyo_london,False,1.2,1.2,48
P295_00311,73371e42f8588af8,variant_b_rescue_mtf,hh_hl_continuation,1.2,12,0.00045,0.2,0.2,all,False,1.5,1.2,48
P295_00312,c242faf6ba107977,pf12_fusion_mtf,hh_hl_continuation,1.3,14,0.00045,0.2,0.2,london_ny,True,,,
P295_00313,b874aabd89cccabf,dirty_pf8_pruning,hh_hl_continuation,1.4,14,0.00045,0.2,0.2,tokyo_london,False,1.2,,
P295_00314,38db118e28c4f5c9,vwap_reclaim,hh_hl_continuation,1.55,14,0.00045,0.2,0.2,all,False,1.5,0.8,
P295_00315,9b35c0a9ecd2fedc,second_retest,hh_hl_continuation,1.1,16,0.0006,0.3,0.2,london_ny,False,,0.8,
P295_00316,f1664bd448b40f3e,london_tokyo,hh_hl_continuation,1.2,16,0.0006,0.3,0.2,tokyo_london,True,1.2,1.2,24
P295_00317,2d85b9074b0784dc,expected_r,hh_hl_continuation,1.3,16,0.0006,0.3,0.2,all,False,1.5,1.2,24
P295_00318,fad68fbb0e0fc0a6,funding_ny_hardening,hh_hl_continuation,1.4,18,0.0006,0.3,0.2,london_ny,False,,,24
P295_00319,2c74eb29fb4f3dfb,exit_risk,hh_hl_continuation,1.55,18,0.0006,0.3,0.3,tokyo_london,False,1.2,,24
P295_00320,bd3359d5b82daa8e,variant_c_mtf,bollinger_expansion_breakout,1.1,18,0.00025,0.3,0.3,all,True,1.5,0.8,48
P295_00321,ac629d302efd2e82,variant_b_rescue_mtf,bollinger_expansion_breakout,1.2,20,0.00025,0.3,0.3,london_ny,False,,0.8,48
P295_00322,1d9a49c55c17b9ea,pf12_fusion_mtf,bollinger_expansion_breakout,1.3,20,0.00025,0.4,0.3,tokyo_london,False,1.2,1.2,48
P295_00323,af10b048d4cab1dc,dirty_pf8_pruning,bollinger_expansion_breakout,1.4,20,0.00025,0.4,0.3,all,False,1.5,1.2,48
P295_00324,71a20e071fa1b159,vwap_reclaim,bollinger_expansion_breakout,1.55,10,0.00025,0.4,0.3,london_ny,True,,,
P295_00325,560e0852cafa115a,second_retest,bollinger_expansion_breakout,1.1,10,0.00035,0.4,0.3,tokyo_london,False,1.2,,
P295_00326,df8bf7c781759eb4,london_tokyo,bollinger_expansion_breakout,1.2,10,0.00035,0.4,0.3,all,False,1.5,0.8,
P295_00327,a35013f65318ee21,expected_r,bollinger_expansion_breakout,1.3,12,0.00035,0.4,0.3,london_ny,False,,0.8,
P295_00328,c8817cead7594eca,funding_ny_hardening,bollinger_expansion_breakout,1.4,12,0.00035,0.4,0.3,tokyo_london,True,1.2,1.2,24
P295_00329,fb40cb9829c4316c,exit_risk,bollinger_expansion_breakout,1.55,12,0.00035,0.5,0.3,all,False,1.5,1.2,24
P295_00330,5658de656f5d908e,variant_c_mtf,atr_volatility_expansion,1.1,14,0.00045,0.5,0.4,london_ny,False,,,24
P295_00331,f5dbab12cf995898,variant_b_rescue_mtf,atr_volatility_expansion,1.2,14,0.00045,0.5,0.4,tokyo_london,False,1.2,,24
P295_00332,ba91eaaa44d7fe87,pf12_fusion_mtf,atr_volatility_expansion,1.3,14,0.00045,0.5,0.4,all,True,1.5,0.8,48
P295_00333,7c0d788884830a62,dirty_pf8_pruning,atr_volatility_expansion,1.4,16,0.00045,0.5,0.4,london_ny,False,,0.8,48
P295_00334,6e02b09977c29085,vwap_reclaim,atr_volatility_expansion,1.55,16,0.00045,0.5,0.4,tokyo_london,False,1.2,1.2,48
P295_00335,73fa207cff94ca18,second_retest,atr_volatility_expansion,1.1,16,0.0006,0.5,0.4,all,False,1.5,1.2,48
P295_00336,1055ed492f8db584,london_tokyo,atr_volatility_expansion,1.2,18,0.0006,0.2,0.4,london_ny,True,,,
P295_00337,42a0c5a2222a8a53,expected_r,atr_volatility_expansion,1.3,18,0.0006,0.2,0.4,tokyo_london,False,1.2,,
P295_00338,183815a0042d5df2,funding_ny_hardening,atr_volatility_expansion,1.4,18,0.0006,0.2,0.4,all,False,1.5,0.8,
P295_00339,7eb7ba465d26fae3,exit_risk,atr_volatility_expansion,1.55,20,0.0006,0.2,0.4,london_ny,False,,0.8,
P295_00340,82567b0665212712,variant_c_mtf,breakout_retest,1.1,20,0.00025,0.2,0.4,tokyo_london,True,1.2,1.2,24
P295_00341,0d882762ab8e65fd,variant_b_rescue_mtf,breakout_retest,1.2,20,0.00025,0.2,0.5,all,False,1.5,1.2,24
P295_00342,2569f71d3e902268,pf12_fusion_mtf,breakout_retest,1.3,10,0.00025,0.2,0.5,london_ny,False,,,24
P295_00343,68cbcd35d8b1a3bf,dirty_pf8_pruning,breakout_retest,1.4,10,0.00025,0.3,0.5,tokyo_london,False,1.2,,24
P295_00344,f70bfd87efac012a,vwap_reclaim,breakout_retest,1.55,10,0.00025,0.3,0.5,all,True,1.5,0.8,48
P295_00345,1f79f072dc91f48f,second_retest,breakout_retest,1.1,12,0.00035,0.3,0.5,london_ny,False,,0.8,48
P295_00346,b8bc2e1db0a92e96,london_tokyo,breakout_retest,1.2,12,0.00035,0.3,0.5,tokyo_london,False,1.2,1.2,48
P295_00347,295ec11e74a08577,expected_r,breakout_retest,1.3,12,0.00035,0.3,0.5,all,False,1.5,1.2,48
P295_00348,955dffaae9317091,funding_ny_hardening,breakout_retest,1.4,14,0.00035,0.3,0.5,london_ny,True,,,
P295_00349,f5964d59fc7eaa14,exit_risk,breakout_retest,1.55,14,0.00035,0.3,0.5,tokyo_london,False,1.2,,
P295_00350,fbc4f93c934c0de0,variant_c_mtf,vwap_reclaim_continuation,1.1,14,0.00045,0.4,0.5,all,False,1.5,0.8,
P295_00351,644f695181211f22,variant_b_rescue_mtf,vwap_reclaim_continuation,1.2,16,0.00045,0.4,0.5,london_ny,False,,0.8,
P295_00352,ddd83ebcdf02d3f8,pf12_fusion_mtf,vwap_reclaim_continuation,1.3,16,0.00045,0.4,0.2,tokyo_london,True,1.2,1.2,24
P295_00353,0bba6e060bde1a28,dirty_pf8_pruning,vwap_reclaim_continuation,1.4,16,0.00045,0.4,0.2,all,False,1.5,1.2,24
P295_00354,f7105f6d435c749c,vwap_reclaim,vwap_reclaim_continuation,1.55,18,0.00045,0.4,0.2,london_ny,False,,,24
P295_00355,5fb441dfe0d828bb,second_retest,vwap_reclaim_continuation,1.1,18,0.0006,0.4,0.2,tokyo_london,False,1.2,,24
P295_00356,679af514d652968d,london_tokyo,vwap_reclaim_continuation,1.2,18,0.0006,0.4,0.2,all,True,1.5,0.8,48
P295_00357,ba238f9a105a1748,expected_r,vwap_reclaim_continuation,1.3,20,0.0006,0.5,0.2,london_ny,False,,0.8,48
P295_00358,cba1456c6a6e2e74,funding_ny_hardening,vwap_reclaim_continuation,1.4,20,0.0006,0.5,0.2,tokyo_london,False,1.2,1.2,48
P295_00359,1c1f375f5b705f78,exit_risk,vwap_reclaim_continuation,1.55,20,0.0006,0.5,0.2,all,False,1.5,1.2,48
P295_00360,1538ca71cb252d4e,variant_c_mtf,london_continuation,1.1,10,0.00025,0.5,0.2,london_ny,True,,,
P295_00361,2ec507b9168ecec4,variant_b_rescue_mtf,london_continuation,1.2,10,0.00025,0.5,0.2,tokyo_london,False,1.2,,
P295_00362,efb53d965c4806c1,pf12_fusion_mtf,london_continuation,1.3,10,0.00025,0.5,0.2,all,False,1.5,0.8,
P295_00363,3ad3b3bd57a33893,dirty_pf8_pruning,london_continuation,1.4,12,0.00025,0.5,0.3,london_ny,False,,0.8,
P295_00364,f4f7ad7f95c5a6b0,vwap_reclaim,london_continuation,1.55,12,0.00025,0.2,0.3,tokyo_london,True,1.2,1.2,24
P295_00365,eec2f6f2efb782bc,second_retest,london_continuation,1.1,12,0.00035,0.2,0.3,all,False,1.5,1.2,24
P295_00366,300caadc161118d6,london_tokyo,london_continuation,1.2,14,0.00035,0.2,0.3,london_ny,False,,,24
P295_00367,d451930031569916,expected_r,london_continuation,1.3,14,0.00035,0.2,0.3,tokyo_london,False,1.2,,24
P295_00368,a3bba103afcf4d45,funding_ny_hardening,london_continuation,1.4,14,0.00035,0.2,0.3,all,True,1.5,0.8,48
P295_00369,dc1101391efd701b,exit_risk,london_continuation,1.55,16,0.00035,0.2,0.3,london_ny,False,,0.8,48
P295_00370,902120a97b8d545c,variant_c_mtf,asia_range_breakout,1.1,16,0.00045,0.2,0.3,tokyo_london,False,1.2,1.2,48
P295_00371,d559321535110817,variant_b_rescue_mtf,asia_range_breakout,1.2,16,0.00045,0.3,0.3,all,False,1.5,1.2,48
P295_00372,f45f19586cb6bb5c,pf12_fusion_mtf,asia_range_breakout,1.3,18,0.00045,0.3,0.3,london_ny,True,,,
P295_00373,7a45adc1a234105d,dirty_pf8_pruning,asia_range_breakout,1.4,18,0.00045,0.3,0.3,tokyo_london,False,1.2,,
P295_00374,6188834b42d75166,vwap_reclaim,asia_range_breakout,1.55,18,0.00045,0.3,0.4,all,False,1.5,0.8,
P295_00375,3833999f78d4f815,second_retest,asia_range_breakout,1.1,20,0.0006,0.3,0.4,london_ny,False,,0.8,
P295_00376,b8ad2258d7100362,london_tokyo,asia_range_breakout,1.2,20,0.0006,0.3,0.4,tokyo_london,True,1.2,1.2,24
P295_00377,7b3529bdc0947e08,expected_r,asia_range_breakout,1.3,20,0.0006,0.3,0.4,all,False,1.5,1.2,24
P295_00378,716fe9a0bec4c970,funding_ny_hardening,asia_range_breakout,1.4,10,0.0006,0.4,0.4,london_ny,False,,,24
P295_00379,11944f63054fc65e,exit_risk,asia_range_breakout,1.55,10,0.0006,0.4,0.4,tokyo_london,False,1.2,,24
P295_00380,b49ff5825b5f8d5a,variant_c_mtf,pullback_after_impulse,1.1,10,0.00025,0.4,0.4,all,True,1.5,0.8,48
P295_00381,0d1d9d76b9cf1a69,variant_b_rescue_mtf,pullback_after_impulse,1.2,12,0.00025,0.4,0.4,london_ny,False,,0.8,48
P295_00382,9332e961669f82bb,pf12_fusion_mtf,pullback_after_impulse,1.3,12,0.00025,0.4,0.4,tokyo_london,False,1.2,1.2,48
P295_00383,c413e643525e7e0a,dirty_pf8_pruning,pullback_after_impulse,1.4,12,0.00025,0.4,0.4,all,False,1.5,1.2,48
P295_00384,5117ffcdb9a23ad0,vwap_reclaim,pullback_after_impulse,1.55,14,0.00025,0.4,0.4,london_ny,True,,,
P295_00385,9f59a4acd4945d3b,second_retest,pullback_after_impulse,1.1,14,0.00035,0.5,0.5,tokyo_london,False,1.2,,
P295_00386,26c5956e27864e7a,london_tokyo,pullback_after_impulse,1.2,14,0.00035,0.5,0.5,all,False,1.5,0.8,
P295_00387,285d4c8b83f3d79d,expected_r,pullback_after_impulse,1.3,16,0.00035,0.5,0.5,london_ny,False,,0.8,
P295_00388,2f0c2392a37f5fdf,funding_ny_hardening,pullback_after_impulse,1.4,16,0.00035,0.5,0.5,tokyo_london,True,1.2,1.2,24
P295_00389,0037e9c9e572a3fb,exit_risk,pullback_after_impulse,1.55,16,0.00035,0.5,0.5,all,False,1.5,1.2,24
P295_00390,463f5d44c65c6170,variant_c_mtf,hh_hl_continuation,1.1,18,0.00045,0.5,0.5,london_ny,False,,,24
P295_00391,f5bf77d4a316c736,variant_b_rescue_mtf,hh_hl_continuation,1.2,18,0.00045,0.5,0.5,tokyo_london,False,1.2,,24
P295_00392,72d6639662abf921,pf12_fusion_mtf,hh_hl_continuation,1.3,18,0.00045,0.2,0.5,all,True,1.5,0.8,48
P295_00393,220f3390441b89e7,dirty_pf8_pruning,hh_hl_continuation,1.4,20,0.00045,0.2,0.5,london_ny,False,,0.8,48
P295_00394,d6911789b8b986e6,vwap_reclaim,hh_hl_continuation,1.55,20,0.00045,0.2,0.5,tokyo_london,False,1.2,1.2,48
P295_00395,125d84f58253b221,second_retest,hh_hl_continuation,1.1,20,0.0006,0.2,0.5,all,False,1.5,1.2,48
P295_00396,f9f709678b946649,london_tokyo,hh_hl_continuation,1.2,10,0.0006,0.2,0.2,london_ny,True,,,
